model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,tx_cost_bps,fold
hist_gradient_boosting_full,3900,130,0.0001646338384058946,0.00872938978603141,0.5012820512820513,0.018230996326160542,0.022642899222381423,0.9068038522217562,1.190545515801529,1.6575803810400926,-0.5519116314144006,0.0995932487544351,-5.54165707331465,-0.28706321667096274,-0.11488298445980988,-0.2847163177931432,1.3064102564102562,10.0,fold_2019_2023_to_2024h2
ridge_price_only,3900,130,0.00016471338124207923,0.008732245675286743,0.5033333333333333,0.012125715274009373,0.013896852476727457,0.5743245653022111,0.657221580077031,0.9150406957758564,-0.4150077134343985,0.10834753989071744,-3.83033813091638,-0.22377356954055913,-0.0722579474066342,-0.2140912807399675,1.091025641025641,10.0,fold_2019_2023_to_2024h2
ridge_wind_weather_only,3900,130,0.00016475376566120996,0.00874322264459334,0.5025641025641026,0.018395989191586117,0.00927478942872827,0.8638908105095469,0.4266506421201171,0.5940199047831781,-0.259246382242822,0.10880523060170212,-2.3826647010365916,-0.17282814130496457,0.032428453604893465,-0.13373821306177322,1.278205128205128,10.0,fold_2019_2023_to_2024h2
lagged_return_reversal,3900,130,0.000620974992347928,0.016740000854881747,0.48794871794871797,0.000103124740665901,0.005614383441765881,0.004486641365220894,0.30492404387676186,0.4245416123357925,-0.4179516307949196,0.11263617193306769,-3.7106341916811676,-0.2164896361628536,-0.018776634933887114,-0.21560996826722045,1.514102564102564,10.0,fold_2019_2023_to_2024h2
rolling_mean_5d,3900,130,0.0002501915361947587,0.011183031644581929,0.4905128205128205,0.003269982586174164,-0.00719941400199082,0.1468566723646818,-0.4295068141605072,-0.5979965143929656,-0.518098120528284,0.12094151606875866,-4.28387320887999,-0.2879424833975295,-0.16977283995506715,-0.2672728399550671,0.75,10.0,fold_2019_2023_to_2024h2
ridge_full,3900,130,0.00016511126067878163,0.008751192735438717,0.4987179487179487,-0.0033505004801808783,-0.009734877031637185,-0.14253003514451326,-0.48839760918127534,-0.6799893698988378,-0.3438432402158297,0.10788673421290662,-3.187076175067827,-0.19022824861208293,-0.03354611598435657,-0.1773794493176899,1.1064102564102563,10.0,fold_2019_2023_to_2024h2
rolling_momentum_21d,3900,130,0.010329874982809573,0.06773096017003406,0.4969230769230769,-0.011813426881462547,-0.009813516691659072,-0.5046859260792594,-0.5525712886202202,-0.7693375137583659,-0.3285100380411415,0.1259448330964861,-2.6083645510846054,-0.18203882417286782,-0.12213613073550951,-0.1694694640688428,0.3641025641025641,10.0,fold_2019_2023_to_2024h2
ridge_finance_only,3900,130,0.00016471998774595612,0.008735615661998736,0.502051282051282,-0.019125002781223376,-0.011329794627541426,-0.9627169617550055,-0.6742830862627673,-0.9387951995299029,-0.4985941548279568,0.10369084547168213,-4.808468409722075,-0.26010833867215466,-0.11404460368108885,-0.2572112703477555,1.1012820512820511,10.0,fold_2019_2023_to_2024h2
country_sector_dummy,3900,130,0.0001647653434039175,0.008740565276059402,0.47897435897435897,-0.037251194012353044,-0.027951411011912303,-1.2136684215895441,-1.4252506889815846,-1.984357211684788,-0.048876447335922044,0.09739922946406872,-0.5018155441768964,-0.10732376835812506,-0.024214040292340734,-0.025214040292340735,0.007692307692307693,10.0,fold_2019_2023_to_2024h2
ridge_country_features_only,3900,130,0.0001647653434039175,0.008740565276059402,0.47897435897435897,-0.037251194012353044,-0.027951411011912303,-1.2136684215895441,-1.4252506889815846,-1.984357211684788,-0.048876447335922044,0.09739922946406872,-0.5018155441768964,-0.10732376835812506,-0.024214040292340734,-0.025214040292340735,0.007692307692307693,10.0,fold_2019_2023_to_2024h2
zero_score,3900,130,0.00016458660221157101,0.008732907565907172,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,fold_2019_2023_to_2024h2
elasticnet_full,3900,130,0.00016458660221157101,0.008732907565907172,0.4948717948717949,6.950836491138856e-20,,0.02715471899700798,,,-0.5085960437606001,0.08576339969398775,-5.930222514211434,-0.26765228803637137,-0.049204308289198445,-0.26237097495586514,1.6397435897435897,10.0,fold_2019_2023_to_2024h2
