Date,ORSTED.CO,VWS.CO,IBE.MC,EDPR.LS
2019-01-02 00:00:00+00:00,408.7793884277344,96.3570327758789,5.117321968078613,7.2088398933410645
2019-01-03 00:00:00+00:00,416.3228454589844,94.9936752319336,5.126097202301025,7.231915473937988
2019-01-04 00:00:00+00:00,418.51904296875,95.10888671875,5.164121627807617,7.25499153137207
2019-01-07 00:00:00+00:00,420.04681396484375,94.89765930175781,5.203610420227051,7.218070030212402
2019-01-08 00:00:00+00:00,420.3332824707031,96.0498046875,5.184597015380859,7.26422119140625
2019-01-09 00:00:00+00:00,422.52947998046875,98.20044708251953,5.128559112548828,7.181149482727051
2019-01-10 00:00:00+00:00,425.5850524902344,97.16352844238281,5.156951427459717,7.25499153137207
2019-01-11 00:00:00+00:00,424.9166564941406,96.89469909667969,5.162929058074951,7.3565239906311035
2019-01-14 00:00:00+00:00,415.7498474121094,96.3570327758789,5.13901948928833,7.319602966308594
2019-01-15 00:00:00+00:00,423.2933349609375,97.47075653076172,5.173388957977295,7.351909160614014
2019-01-16 00:00:00+00:00,424.0572509765625,97.0483169555664,5.168906211853027,7.25499153137207
2019-01-17 00:00:00+00:00,424.72564697265625,97.43236541748047,5.19281530380249,7.324219226837158
2019-01-18 00:00:00+00:00,424.9166564941406,99.58301544189453,5.277993679046631,7.338064193725586
2019-01-21 00:00:00+00:00,421.4790954589844,100.73514556884766,5.237646102905273,7.347293376922607
2019-01-22 00:00:00+00:00,426.82635498046875,99.46780395507812,5.266037940979004,7.3657546043396
2019-01-23 00:00:00+00:00,439.23968505859375,98.69972229003906,5.282476902008057,7.278066635131836
2019-01-24 00:00:00+00:00,441.05389404296875,100.27429962158203,5.315351486206055,7.278066635131836
2019-01-25 00:00:00+00:00,432.7465515136719,99.5062026977539,5.283969402313232,7.245760917663574
2019-01-28 00:00:00+00:00,439.62158203125,98.12364196777344,5.280981540679932,7.245760917663574
2019-01-29 00:00:00+00:00,444.1094970703125,103.00102233886719,5.33477783203125,7.245760917663574
2019-01-30 00:00:00+00:00,440.2900085449219,103.96113586425781,5.310868740081787,7.245760917663574
2019-01-31 00:00:00+00:00,447.83349609375,103.3082504272461,5.379607200622559,7.245760917663574
2019-02-01 00:00:00+00:00,458.5280456542969,104.46039581298828,5.352709770202637,7.2503767013549805
2019-02-04 00:00:00+00:00,458.43255615234375,102.42495727539062,5.373629570007324,7.245760917663574
2019-02-05 00:00:00+00:00,469.3180236816406,102.38654327392578,5.40501070022583,7.245760917663574
2019-02-06 00:00:00+00:00,461.48809814453125,102.00250244140625,5.412482738494873,7.273451805114746
2019-02-07 00:00:00+00:00,460.6286926269531,97.12512969970703,5.409494400024414,7.26883602142334
2019-02-08 00:00:00+00:00,455.4724426269531,98.66130828857422,5.366159915924072,7.25499153137207
2019-02-11 00:00:00+00:00,455.4724426269531,103.38506317138672,5.406506061553955,7.231915473937988
2019-02-12 00:00:00+00:00,455.9498596191406,105.53572082519531,5.427426815032959,7.2503767013549805
2019-02-13 00:00:00+00:00,456.9047546386719,106.34222412109375,5.402022838592529,7.273451805114746
2019-02-14 00:00:00+00:00,456.9047546386719,107.14871978759766,5.367652416229248,7.3565239906311035
2019-02-15 00:00:00+00:00,452.89422607421875,106.38062286376953,5.416965961456299,7.467287540435791
2019-02-18 00:00:00+00:00,456.4273376464844,105.84295654296875,5.410988807678223,7.527284622192383
2019-02-19 00:00:00+00:00,458.05059814453125,106.22701263427734,5.4005279541015625,7.518054008483887
2019-02-20 00:00:00+00:00,456.9047546386719,105.2284927368164,5.470762252807617,7.527284622192383
2019-02-21 00:00:00+00:00,456.9047546386719,105.72775268554688,5.529041290283203,7.504208564758301
2019-02-22 00:00:00+00:00,456.8092041015625,105.03646087646484,5.542489528656006,7.582666397094727
2019-02-25 00:00:00+00:00,452.89422607421875,105.03646087646484,5.481222629547119,7.638046741485596
2019-02-26 00:00:00+00:00,460.91522216796875,105.99657440185547,5.479727268218994,7.638046741485596
2019-02-27 00:00:00+00:00,459.29193115234375,105.03646087646484,5.48570442199707,7.628817081451416
2019-02-28 00:00:00+00:00,454.5175476074219,104.84442901611328,5.49317741394043,7.633431911468506
2019-03-01 00:00:00+00:00,461.297119140625,103.6539077758789,5.44834566116333,7.679583549499512
2019-03-04 00:00:00+00:00,465.1166076660156,104.0379409790039,5.463290214538574,7.7349653244018555
2019-03-05 00:00:00+00:00,469.41351318359375,103.19304656982422,5.491683006286621,7.7534260749816895
2019-03-06 00:00:00+00:00,467.3078308105469,102.42495727539062,5.511109352111816,7.7534260749816895
2019-03-07 00:00:00+00:00,480.3422546386719,102.34813690185547,5.705371856689453,7.8041911125183105
2019-03-08 00:00:00+00:00,484.880126953125,100.58153533935547,5.639621734619141,7.8641886711120605
2019-03-11 00:00:00+00:00,482.9490966796875,102.38654327392578,5.669508934020996,7.96110725402832
2019-03-12 00:00:00+00:00,492.02490234375,105.15167999267578,5.703878879547119,7.896494388580322
2019-03-13 00:00:00+00:00,489.9007873535156,106.49583435058594,5.669508934020996,7.974952697753906
2019-03-14 00:00:00+00:00,495.8869323730469,107.14871978759766,5.675485610961914,8.085715293884277
2019-03-15 00:00:00+00:00,495.30767822265625,107.53275299072266,5.732270240783691,8.081098556518555
2019-03-18 00:00:00+00:00,505.7352294921875,109.10734558105469,5.769629001617432,7.956491947174072
2019-03-19 00:00:00+00:00,495.50079345703125,108.91532135009766,5.780089378356934,7.984183311462402
2019-03-20 00:00:00+00:00,494.1490173339844,109.18415069580078,5.8039984703063965,7.938031196594238
2019-03-21 00:00:00+00:00,490.2869873046875,108.30084991455078,5.812965393066406,8.007257461547852
2019-03-22 00:00:00+00:00,491.0594177246094,104.07634735107422,5.774111747741699,7.882649898529053
2019-03-25 00:00:00+00:00,490.4801025390625,103.00102233886719,5.805492877960205,7.8641886711120605
2019-03-26 00:00:00+00:00,489.32147216796875,104.46039581298828,5.802505016326904,7.781116008758545
2019-03-27 00:00:00+00:00,486.4249267578125,105.76614379882812,5.890670299530029,7.7534260749816895
2019-03-28 00:00:00+00:00,491.8318176269531,106.41902160644531,5.868256092071533,7.790347099304199
2019-03-29 00:00:00+00:00,487.0042724609375,107.53275299072266,5.847334384918213,7.845728874206543
2019-04-01 00:00:00+00:00,486.8111572265625,111.33480834960938,5.805492877960205,7.938031196594238
2019-04-02 00:00:00+00:00,494.92138671875,111.18119049072266,5.826413631439209,7.845728874206543
2019-04-03 00:00:00+00:00,496.0800476074219,114.29196166992188,5.910096645355225,7.808807373046875
2019-04-04 00:00:00+00:00,497.0455627441406,114.22196197509766,5.947454929351807,7.845728874206543
2019-04-05 00:00:00+00:00,500.32830810546875,114.96087646484375,5.934006214141846,7.836498260498047
2019-04-08 00:00:00+00:00,495.50079345703125,115.54423522949219,5.905613422393799,7.901111125946045
2019-04-09 00:00:00+00:00,493.5697326660156,115.38867950439453,5.913086414337158,7.836498260498047
2019-04-10 00:00:00+00:00,492.4111328125,115.6998062133789,5.938488483428955,8.058025360107422
2019-04-11 00:00:00+00:00,488.9352722167969,115.46646881103516,5.863771915435791,8.11340618133545
2019-04-12 00:00:00+00:00,486.0387268066406,115.50535583496094,5.793538570404053,8.011873245239258
2019-04-15 00:00:00+00:00,490.4801025390625,116.7109603881836,5.820436477661133,7.984183311462402
2019-04-16 00:00:00+00:00,482.75604248046875,117.37210083007812,5.766640663146973,7.956491947174072
2019-04-17 00:00:00+00:00,479.376708984375,117.33321380615234,5.799516201019287,8.002642631530762
2019-04-18 00:00:00+00:00,,,5.8114705085754395,8.076484680175781
2019-04-23 00:00:00+00:00,480.5353088378906,117.6054458618164,5.856300354003906,8.030333518981934
2019-04-24 00:00:00+00:00,483.1422119140625,118.77217102050781,5.836874008178711,8.030333518981934
2019-04-25 00:00:00+00:00,482.75604248046875,119.12217712402344,6.0879225730896,8.196478843688965
2019-04-26 00:00:00+00:00,490.8663024902344,118.38326263427734,6.010215759277344,8.196478843688965
2019-04-29 00:00:00+00:00,487.3904113769531,117.7610092163086,5.928029537200928,8.187249183654785
2019-04-30 00:00:00+00:00,492.02490234375,117.06097412109375,6.050563812255859,8.168787956237793
2019-05-01 00:00:00+00:00,496.659423828125,118.03325653076172,,
2019-05-02 00:00:00+00:00,485.8456115722656,114.64974975585938,5.9369940757751465,8.104175567626953
2019-05-03 00:00:00+00:00,490.8663024902344,114.57196807861328,5.959408760070801,8.11340618133545
2019-05-06 00:00:00+00:00,484.880126953125,112.93856811523438,5.98182487487793,8.002642631530762
2019-05-07 00:00:00+00:00,494.1490173339844,114.37751007080078,5.993778705596924,7.938031196594238
2019-05-08 00:00:00+00:00,491.8318176269531,113.67748260498047,5.913086414337158,7.975255489349365
2019-05-09 00:00:00+00:00,495.8869323730469,109.3995132446289,5.887681484222412,7.854277610778809
2019-05-10 00:00:00+00:00,504.57659912109375,110.83847045898438,5.971364498138428,7.947338581085205
2019-05-13 00:00:00+00:00,501.48699951171875,105.82156372070312,6.023666858673096,8.040399551391602
2019-05-14 00:00:00+00:00,500.9076232910156,108.69947814941406,6.062519550323486,8.040399551391602
2019-05-15 00:00:00+00:00,497.2386779785156,107.1827392578125,6.120798587799072,8.114845275878906
2019-05-16 00:00:00+00:00,504.38348388671875,108.69947814941406,6.137235641479492,8.012479782104492
2019-05-17 00:00:00+00:00,,,6.111832618713379,8.003173828125
2019-05-20 00:00:00+00:00,509.79034423828125,104.92707824707031,6.107348918914795,7.993866920471191
2019-05-21 00:00:00+00:00,516.3558349609375,109.04949951171875,6.096888542175293,8.152070045471191
2019-05-22 00:00:00+00:00,517.5144653320312,110.72179412841797,6.201493263244629,8.18929386138916
2019-05-23 00:00:00+00:00,519.0592651367188,106.75495147705078,6.174593925476074,8.161375999450684
2019-05-24 00:00:00+00:00,526.3971557617188,107.57164764404297,6.313566207885742,8.161375999450684
2019-05-27 00:00:00+00:00,521.7626953125,107.76609802246094,6.347936630249023,8.198599815368652
2019-05-28 00:00:00+00:00,529.8729858398438,111.22737884521484,6.332992076873779,8.133458137512207
2019-05-29 00:00:00+00:00,514.4248046875,106.56049346923828,6.306095600128174,8.235824584960938
2019-05-30 00:00:00+00:00,,,6.2896575927734375,8.152070045471191
2019-05-31 00:00:00+00:00,,,6.211953639984131,8.282355308532715
2019-06-03 00:00:00+00:00,519.0592651367188,105.93824005126953,6.29563570022583,8.291662216186523
2019-06-04 00:00:00+00:00,513.8455200195312,105.93824005126953,6.318049907684326,8.37541389465332
2019-06-05 00:00:00+00:00,,,6.42863130569458,8.421945571899414
2019-06-06 00:00:00+00:00,531.8040161132812,103.95481872558594,6.558637619018555,8.421945571899414
2019-06-07 00:00:00+00:00,541.2660522460938,106.63827514648438,6.627377510070801,8.48708724975586
2019-06-10 00:00:00+00:00,,,6.58852481842041,8.468473434448242
2019-06-11 00:00:00+00:00,543.583251953125,108.93282318115234,6.573582172393799,8.468473434448242
2019-06-12 00:00:00+00:00,547.4453125,109.74952697753906,6.642323017120361,8.440557479858398
2019-06-13 00:00:00+00:00,545.9004516601562,110.37178039550781,6.649791717529297,8.56153392791748
2019-06-14 00:00:00+00:00,547.252197265625,110.64401245117188,6.693129062652588,8.56153392791748
2019-06-17 00:00:00+00:00,542.4246215820312,112.12185668945312,6.649791717529297,8.459169387817383
2019-06-18 00:00:00+00:00,549.3763427734375,112.19963836669922,6.77531623840332,8.459169387817383
2019-06-19 00:00:00+00:00,542.0383911132812,111.42182922363281,6.65726375579834,8.440557479858398
2019-06-20 00:00:00+00:00,539.72119140625,115.15533447265625,6.652781963348389,8.468473434448242
2019-06-21 00:00:00+00:00,533.5419311523438,115.07755279541016,6.687150001525879,8.47778034210205
2019-06-24 00:00:00+00:00,559.0314331054688,114.5330810546875,6.682669162750244,8.356802940368652
2019-06-25 00:00:00+00:00,568.3003540039062,115.6998062133789,6.639331340789795,8.37541389465332
2019-06-26 00:00:00+00:00,562.12109375,114.5330810546875,6.5900187492370605,8.356802940368652
2019-06-27 00:00:00+00:00,548.0245361328125,111.6551742553711,6.557144641876221,8.384720802307129
2019-06-28 00:00:00+00:00,548.0245361328125,110.25511169433594,6.5496721267700195,8.394026756286621
2019-07-01 00:00:00+00:00,550.534912109375,115.07755279541016,6.530245780944824,8.328885078430176
2019-07-02 00:00:00+00:00,567.1417846679688,115.07755279541016,6.639331340789795,8.27304744720459
2019-07-03 00:00:00+00:00,583.555419921875,115.11643981933594,6.726003646850586,8.403331756591797
2019-07-04 00:00:00+00:00,579.886474609375,115.58313751220703,6.672515392303467,8.56153392791748
2019-07-05 00:00:00+00:00,571.9693603515625,113.24969482421875,6.594571590423584,8.48708724975586
2019-07-08 00:00:00+00:00,582.2037353515625,115.11643981933594,6.56553316116333,8.421945571899414
2019-07-09 00:00:00+00:00,580.4658203125,114.06639862060547,6.567060947418213,8.44986343383789
2019-07-10 00:00:00+00:00,591.4727172851562,115.03865814208984,6.582345008850098,8.421945571899414
2019-07-11 00:00:00+00:00,592.8244018554688,115.50535583496094,6.56553316116333,8.421945571899414
2019-07-12 00:00:00+00:00,588.1898803710938,113.24969482421875,6.533439636230469,8.468473434448242
2019-07-15 00:00:00+00:00,594.1760864257812,114.14417266845703,6.544137477874756,8.468473434448242
2019-07-16 00:00:00+00:00,593.7898559570312,114.4552993774414,6.545666694641113,8.496393203735352
2019-07-17 00:00:00+00:00,600.5484619140625,114.18305969238281,6.551778793334961,8.56153392791748
2019-07-18 00:00:00+00:00,605.1829223632812,114.338623046875,6.582345008850098,8.580147743225098
2019-07-19 00:00:00+00:00,612.5208740234375,115.03865814208984,6.504401683807373,8.552229881286621
2019-07-22 00:00:00+00:00,612.5208740234375,114.02750396728516,6.507457256317139,8.56153392791748
