model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,max_group_net_exposure,tx_cost_bps,periods_per_year,fold
rolling_momentum_21d,8960,128,0.011586508399018754,0.07679670363384619,0.5046875,0.04823310136657061,0.04805573189430721,2.5382715248198187,2.817859790723567,2.2827273285186593,0.11241616641239201,0.07421486012461659,1.5147393153289024,-0.06585818166331815,0.1946057895483663,0.17130082500935925,0.1820700354609929,0.0,10.0,84.0,fold_2019_2022_to_2023h2
rolling_mean_5d,8960,128,0.001229695863990567,0.023477549250086473,0.5060267857142857,0.039355496998481114,0.04244402821150408,2.051927874532786,2.5340195726684858,2.052790471894344,-0.05611401617518044,0.07082380718282771,-0.7923044299260167,-0.11466248983177581,-0.0319396963804168,-0.08550707226694162,0.4184951241134752,0.0,10.0,84.0,fold_2019_2022_to_2023h2
ridge_finance_only,8960,128,0.0011772326471147217,0.022749092816972467,0.5066964285714286,-0.02491034521215635,0.01042464217301298,-1.2832227876375542,0.7154686170829224,0.5795958231453606,0.0026818656803298123,0.06778146565440814,0.039566357180938275,-0.14400264167895188,0.08664693615320773,0.004086652465264476,0.6450022163120568,0.0,10.0,84.0,fold_2019_2022_to_2023h2
ridge_wind_weather_only,8960,128,0.0011755646880103668,0.022739436270250747,0.5025669642857142,0.003358704793110706,-0.003310834421553832,0.24193294819009512,-0.23467944251293496,-0.19011207677165567,-0.06409960327478187,0.0640413799264399,-1.0009091519953013,-0.12253736972301084,0.012969804128397234,-0.09767558594252476,0.8644171099290779,0.0,10.0,84.0,fold_2019_2022_to_2023h2
ridge_price_only,8960,128,0.0011769855423090923,0.022742206256008167,0.49464285714285716,-0.023262524741585147,-0.0035153124451888784,-1.699931118575808,-0.2698448944150927,-0.21859934868668288,-0.049692850811055025,0.06585173812560811,-0.754617147937219,-0.11866529308700824,0.03250451102347847,-0.07572243933113147,0.84552304964539,0.0,10.0,84.0,fold_2019_2022_to_2023h2
ridge_full,8960,128,0.0011833273624347453,0.022841371622437996,0.49319196428571427,-0.034869897801648,-0.02946829275991205,-2.0560811817955167,-1.857825990323076,-1.5050110632558307,0.03662162843945336,0.057286673332949754,0.6392695946334447,-0.1088794457756577,0.11423701030692794,0.05580438619345274,0.4565048758865249,0.0,10.0,84.0,fold_2019_2022_to_2023h2
country_sector_dummy,8960,128,0.0011797951816638571,0.022798163782549136,0.48470982142857144,-0.03215697852267076,-0.03177171527406621,-1.8998834411422343,-1.8325206647385863,-1.4845114065805978,-0.025250208301927632,0.06746947354571993,-0.3742464106351313,-0.18415190459796676,-0.008795656824821836,-0.03847650788865163,0.23188164893617022,0.0,10.0,84.0,fold_2019_2022_to_2023h2
ridge_country_features_only,8960,128,0.0011797951816638571,0.022798163782549136,0.48470982142857144,-0.03215697852267076,-0.03177171527406621,-1.8998834411422343,-1.8325206647385863,-1.4845114065805978,-0.025250208301927632,0.06746947354571993,-0.3742464106351313,-0.18415190459796676,-0.008795656824821836,-0.03847650788865163,0.23188164893617022,0.0,10.0,84.0,fold_2019_2022_to_2023h2
elasticnet_full,8960,128,0.0011779226323915457,0.022776375953226843,0.48783482142857143,-0.03470683326289971,-0.03628564304481144,-1.7653386026036608,-1.9397742871945702,-1.5713967710933683,0.019070208154962767,0.06880470513240389,0.27716430320085134,-0.12210854869026044,0.1013359605522432,0.029059364807562313,0.5646609042553192,0.0,10.0,84.0,fold_2019_2022_to_2023h2
lagged_return_reversal,8960,128,0.001301836416598695,0.02395773325170873,0.4994419642857143,-0.04011198354508978,-0.042840254896571214,-2.0880284262352076,-2.7417656363139824,-2.221084018094518,-0.11097789106163952,0.07061062758048026,-1.5716882127290206,-0.24088790512724853,-0.05655597584266043,-0.16910916733202214,0.8793218085106382,0.0,10.0,84.0,fold_2019_2022_to_2023h2
zero_score,8960,128,0.0011756576776824686,0.02274259666687394,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,84.0,fold_2019_2022_to_2023h2
