model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,tx_cost_bps,periods_per_year,fold
ridge_finance_only,3840,128,0.001879093896386138,0.028718228760269717,0.5067708333333333,-0.014767126949582135,0.004803552386594367,-0.5832080255626317,0.19589593145463788,0.12292372140656606,-0.07494069242459529,0.13667667303110587,-0.5483063844225983,-0.6403663835972377,-0.1331589013957976,-0.19032556806246426,0.44661458333333337,10.0,50.4,fold_2019_2022_to_2023h2
hist_gradient_boosting_full,3840,128,0.0018708185377274077,0.028763208326579793,0.47421875,0.033337232511979814,-0.0016988550565712086,1.4097417777647936,-0.08337554611215425,-0.05231773996686602,0.0796958411761872,0.11384441962061018,0.7000417011371828,-0.22304225156699237,0.2657354696538088,0.20240213632047543,0.49479166666666663,10.0,50.4,fold_2019_2022_to_2023h2
ridge_wind_weather_only,3840,128,0.0018744357491686171,0.02873375488137948,0.4979166666666667,0.017073916899522694,-0.004277098437933356,0.8027366350452717,-0.19893144412960656,-0.12482849049295396,-0.015667084357225126,0.11207156383592354,-0.13979535772483961,-0.2805644258583309,0.054877246076888625,-0.0397894205897781,0.7395833333333333,10.0,50.4,fold_2019_2022_to_2023h2
ridge_price_only,3840,128,0.001883611481645558,0.028773639352270786,0.46015625,-0.04867641633654282,-0.028125348006688346,-2.000726938495906,-1.4364981155053518,-0.901395413576143,-0.1449017558276233,0.11134553008845491,-1.3013702095855193,-0.36590574716698787,-0.29400445924475754,-0.36800445924475755,0.578125,10.0,50.4,fold_2019_2022_to_2023h2
lagged_return_reversal,3840,128,0.0019955232304541696,0.02967547639667822,0.48880208333333336,-0.03748055166258239,-0.02876650335337929,-1.362390310970842,-1.2268671139455716,-0.769853004080615,-0.28856106299399115,0.13868084399886263,-2.0807564669591843,-0.8276643390966767,-0.6276868266514062,-0.7328534933180728,0.8216145833333333,10.0,50.4,fold_2019_2022_to_2023h2
ridge_full,3840,128,0.0019034354793881147,0.029054814094998833,0.46067708333333335,-0.04038877381359824,-0.03518779826412953,-1.7671333594627365,-1.6779760686537613,-1.0529216265925496,-0.09682884834528496,0.1144672698101483,-0.8459086034451784,-0.4906015600784591,-0.20941453548008873,-0.2459145354800888,0.28515625,10.0,50.4,fold_2019_2022_to_2023h2
country_sector_dummy,3840,128,0.001886280088676929,0.02889389708911014,0.4744791666666667,-0.032729267283716494,-0.0390850061092949,-1.2520359565338464,-1.695166396737972,-1.0637084718558487,-0.036139747837576966,0.12911689245365843,-0.27989945506586567,-0.6964358846591178,-0.07661681990495739,-0.09178348657162405,0.11848958333333333,10.0,50.4,fold_2019_2022_to_2023h2
ridge_country_features_only,3840,128,0.001886280088676929,0.02889389708911014,0.4744791666666667,-0.032729267283716494,-0.0390850061092949,-1.2520359565338464,-1.695166396737972,-1.0637084718558487,-0.036139747837576966,0.12911689245365843,-0.27989945506586567,-0.6964358846591178,-0.07661681990495739,-0.09178348657162405,0.11848958333333333,10.0,50.4,fold_2019_2022_to_2023h2
elasticnet_full,3840,128,0.0018880467441779625,0.02888681294918308,0.46484375,-0.04360480321720461,-0.046473371459914786,-1.5615343235409858,-1.848932258295038,-1.1601957842136261,-0.1123287256691227,0.12398015894203233,-0.906021791129036,-0.716958862751257,-0.24794596995332752,-0.28527930328666085,0.29166666666666663,10.0,50.4,fold_2019_2022_to_2023h2
zero_score,3840,128,0.0018760714301932816,0.028727173324067327,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,50.4,fold_2019_2022_to_2023h2
lagged_return_reversal,3900,130,0.0018157816396088937,0.028568411853995345,0.5002564102564102,0.04419901261164842,0.023249715385305868,1.6248469282510059,1.0071911959900814,0.6271270200507691,0.02099418467312493,0.12632311832283508,0.16619431939189136,-0.22934854215315648,0.16998500014893336,0.05415166681560002,0.8910256410256409,10.0,50.4,fold_2019_2023_to_2024h2
ridge_wind_weather_only,3900,130,0.0017377473999978749,0.02773236243154017,0.5274358974358975,0.0316017224233205,0.004989968587499182,1.6000386832451237,0.2735553034103907,0.17032905264645673,0.0067158275054339045,0.09031247285080343,0.07436212622068802,-0.17896396311104829,0.11665590427988902,0.017322570946555704,0.7641025641025642,10.0,50.4,fold_2019_2023_to_2024h2
rolling_mean_5d,3900,130,0.0018001088505153907,0.028308198889197615,0.49641025641025643,-0.012878504787051106,-0.006961402469720136,-0.45982211468243994,-0.33050248107392305,-0.20578718013070899,-0.029828183956403777,0.12412050108576068,-0.2403163352989857,-0.2449121626789778,-0.02343777607802562,-0.07693777607802561,0.4115384615384615,10.0,50.4,fold_2019_2023_to_2024h2
ridge_finance_only,3900,130,0.0017411083216548142,0.02774272823903053,0.5005128205128205,0.014940813907153756,-0.011044789607119066,0.6632590157223986,-0.5692348240134968,-0.35443373642855364,-0.00614737350891275,0.10124287302670615,-0.060719074095133364,-0.2973488241769519,0.048643679441296384,-0.01585632055870352,0.49615384615384606,10.0,50.4,fold_2019_2023_to_2024h2
rolling_momentum_21d,3900,130,0.010940684183674745,0.07090471693107732,0.48615384615384616,0.033984642560167616,-0.020094062843741017,1.3221322557473314,-0.8545160470990726,-0.5320639262300317,-0.035034848631216794,0.1289122295665498,-0.2717728856991832,-0.5461838016829084,-0.06520099845353539,-0.09036766512020206,0.19358974358974357,10.0,50.4,fold_2019_2023_to_2024h2
ridge_price_only,3900,130,0.0017457947277544547,0.027780342366144788,0.47923076923076924,-0.0637795562906265,-0.020367623898780315,-3.5147176148145114,-1.125433457473064,-0.7007504962915374,-0.10582483600798175,0.09867147727358322,-1.0724967227820523,-0.22115593550385898,-0.22512755319519107,-0.27296088652852435,0.367948717948718,10.0,50.4,fold_2019_2023_to_2024h2
hist_gradient_boosting_full,3900,130,0.001748246230011421,0.027845575851949727,0.498974358974359,-0.02243814642589535,-0.02303502744833531,-0.8184168780189246,-1.1161577409955166,-0.6949749767510971,0.007691451573578944,0.1277763138279962,0.06019465848680417,-0.5335115847287453,0.07900572826518376,0.019839061598517116,0.4551282051282051,10.0,50.4,fold_2019_2023_to_2024h2
elasticnet_full,3900,130,0.0017499683470474491,0.027858907154151027,0.48538461538461536,-0.06185280567623818,-0.04580815396782131,-3.577050392061053,-3.1717681096988763,-1.9748995928942823,-0.1379638737993631,0.0842701618294609,-1.637161609806365,-0.4292195750481481,-0.3125258649586746,-0.35585919829200796,0.3333333333333333,10.0,50.4,fold_2019_2023_to_2024h2
ridge_full,3900,130,0.0017612710455394557,0.028016029446568395,0.48333333333333334,-0.05265791066498401,-0.04974920765126404,-3.038971711944456,-3.416268273103775,-2.1271374792941056,-0.13376611541059213,0.09406337529405481,-1.422085003779858,-0.42154843747536463,-0.3010316468924003,-0.34503164689240035,0.3384615384615385,10.0,50.4,fold_2019_2023_to_2024h2
country_sector_dummy,3900,130,0.0017609680672914377,0.027982054050528022,0.4576923076923077,-0.10919681679117214,-0.10653166357435673,-5.8160247086171495,-6.616111541595736,-4.11951805369563,-0.2761297494015789,0.09974215313888699,-2.7684358188766915,-0.7935280107054813,-0.7112394329802632,-0.7122394329802632,0.007692307692307693,10.0,50.4,fold_2019_2023_to_2024h2
ridge_country_features_only,3900,130,0.0017609680672914377,0.027982054050528022,0.4576923076923077,-0.10919681679117214,-0.10653166357435673,-5.8160247086171495,-6.616111541595736,-4.11951805369563,-0.2761297494015789,0.09974215313888699,-2.7684358188766915,-0.7935280107054813,-0.7112394329802632,-0.7122394329802632,0.007692307692307693,10.0,50.4,fold_2019_2023_to_2024h2
zero_score,3900,130,0.001740966645112874,0.027747915214461027,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,50.4,fold_2019_2023_to_2024h2
