model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,tx_cost_bps,periods_per_year,fold
ridge_country_features_only,7680,256,0.0010470185329354694,0.021265047969671873,0.464453125,-0.06887283524725886,-0.07549306062925064,-3.499448060074198,-4.16428502096787,-2.385393915494504,-0.12754401792744213,0.12149955993333582,-1.0497488056534754,-0.8565417419954995,-0.38770557844553794,-0.38870557844553794,0.00390625,10.0,84.0,fold_2019_2021_to_2023
zero_score,7680,256,0.0010363353983458897,0.02105457176624342,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,84.0,fold_2019_2021_to_2023
rolling_momentum_21d,3840,128,0.012618439676611156,0.07998255749678153,0.49166666666666664,0.061406031385162096,0.05748584918218051,2.1198494268725865,2.3774464150997114,1.9259517175775707,0.22700857595858995,0.13557380832329813,1.6744279648562388,-0.19828526262831622,0.3667511633654704,0.34591783003213705,0.16276041666666666,10.0,84.0,fold_2019_2022_to_2023h2
rolling_mean_5d,3840,128,0.0011707000225699487,0.022423097753370473,0.5145833333333333,0.05582484186878217,0.05607254450177076,1.9050007263165396,2.2605184667398497,1.8312292533629346,0.23638257352319142,0.14193580998055408,1.6654188506450698,-0.1743560516194924,0.4102020167972441,0.36020201679724406,0.390625,10.0,84.0,fold_2019_2022_to_2023h2
ridge_finance_only,3840,128,0.00111689788217696,0.02161390910556325,0.5020833333333333,-0.020294983771730245,-0.006997160945610096,-0.734484875084177,-0.28484315653267195,-0.2307493296505309,-0.15043015587371122,0.14791510627797938,-1.0170033315664546,-0.4575348906645261,-0.16222690418851235,-0.22922690418851235,0.5234375,10.0,84.0,fold_2019_2022_to_2023h2
hist_gradient_boosting_full,3840,128,0.001117513735150633,0.02168865550496968,0.48020833333333335,0.00956858922230006,-0.011354476425073683,0.37978581200923783,-0.4675907430733205,-0.3787917948542551,-0.1422600446141563,0.12704834186385067,-1.1197316118191216,-0.22024677305021717,-0.1534438775072858,-0.21677721084061913,0.49479166666666663,10.0,84.0,fold_2019_2022_to_2023h2
ridge_wind_weather_only,3840,128,0.0011140439964492594,0.02162318593108048,0.5057291666666667,-0.0026667058267351787,-0.012655183509870917,-0.12821301351113046,-0.638939954195758,-0.5176005206244128,-0.033108730618841745,0.10154492318330777,-0.3260500828689803,-0.20092452845097725,0.042215267628431655,-0.050451399038235034,0.7239583333333333,10.0,84.0,fold_2019_2022_to_2023h2
ridge_price_only,3840,128,0.001117796127738627,0.021633698992329684,0.4765625,-0.034286624741749316,-0.017520503612460617,-1.5452028855736208,-0.9790133178891733,-0.7930914316909596,-0.17330699375195657,0.11326520506662252,-1.5300991478364205,-0.26359900322766505,-0.18758684762202904,-0.26408684762202905,0.59765625,10.0,84.0,fold_2019_2022_to_2023h2
lagged_return_reversal,3840,128,0.00123099289321068,0.022854222998036168,0.4921875,-0.027474753925401264,-0.026882672387806283,-0.9435903750484144,-1.1899303868863749,-0.9639537858208425,-0.3137745339439861,0.1362771747843904,-2.302473135654752,-0.5004166323381444,-0.37296595648607406,-0.4781326231527407,0.8216145833333333,10.0,84.0,fold_2019_2022_to_2023h2
elasticnet_full,3840,128,0.001119038492587756,0.02169348998593019,0.4783854166666667,-0.03247595711687724,-0.03238462545346592,-1.2197794699972675,-1.3368744057354354,-1.082992046238682,-0.22387490630720455,0.13696736159457823,-1.6345128043706618,-0.5997682813559003,-0.2894760477062164,-0.3411427143728831,0.4036458333333333,10.0,84.0,fold_2019_2022_to_2023h2
country_sector_dummy,3840,128,0.001117657669860445,0.02171154757429689,0.4744791666666667,-0.02177783875864899,-0.0347206559730074,-0.9354131132751049,-1.5672957651503379,-1.2696546814565102,-0.016420010468583237,0.1214356933451848,-0.13521568507793533,-0.42506892252302286,-0.00985430166641253,-0.025020968333079218,0.11848958333333333,10.0,84.0,fold_2019_2022_to_2023h2
ridge_country_features_only,3840,128,0.001117657669860445,0.02171154757429689,0.4744791666666667,-0.02177783875864899,-0.0347206559730074,-0.9354131132751049,-1.5672957651503379,-1.2696546814565102,-0.016420010468583237,0.1214356933451848,-0.13521568507793533,-0.42506892252302286,-0.00985430166641253,-0.025020968333079218,0.11848958333333333,10.0,84.0,fold_2019_2022_to_2023h2
ridge_full,3840,128,0.001126363890401013,0.02181458684569699,0.47109375,-0.03458433151921661,-0.04012594499921127,-1.6359382151369937,-1.8873723626146905,-1.5289463604309026,-0.15225107540525928,0.11040912983836289,-1.3789717899973697,-0.40301921450983275,-0.18933497204610938,-0.23200163871277607,0.33333333333333326,10.0,84.0,fold_2019_2022_to_2023h2
zero_score,3840,128,0.0011144514181073385,0.02161378314387842,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,84.0,fold_2019_2022_to_2023h2
hist_gradient_boosting_full,3900,130,0.000987422201015526,0.021425988866170604,0.5128205128205128,0.0869772624670248,0.057150608264645616,3.779123788220045,2.921611478999984,2.3484992675763356,0.28565446439967085,0.10344410293229112,2.761437880964995,-0.1082325685586486,0.5120842901423477,0.44208429014234774,0.5384615384615384,10.0,84.0,fold_2019_2023_to_2024h2
lagged_return_reversal,3900,130,0.0011791561812334287,0.02253409851313561,0.5053846153846154,0.0583856912182637,0.05209701962756716,2.1286318987997355,2.3280212257515975,1.871349487390147,0.09547041578023645,0.12004143645311512,0.7953121738719325,-0.1823677645636716,0.26508516727893733,0.14775183394560404,0.9025641025641025,10.0,84.0,fold_2019_2023_to_2024h2
ridge_wind_weather_only,3900,130,0.0009912152532708003,0.021438121790014954,0.5243589743589744,0.03724379541964423,0.019296449747632328,1.864994337199793,1.0856428567884968,0.872679845470062,0.03380863937953024,0.0901784642672737,0.37490812972071863,-0.13192207199810088,0.1569895609445111,0.05232289427784442,0.805128205128205,10.0,84.0,fold_2019_2023_to_2024h2
ridge_finance_only,3900,130,0.0009917235329909456,0.02142520781008453,0.5082051282051282,0.03149677772690272,0.004721255803128776,1.2515780218986594,0.2388125320010905,0.19196633793504284,-0.01611961059808309,0.11040237184957274,-0.14600782870903034,-0.24206739614658873,0.047552983598204715,-0.02494701640179526,0.5576923076923077,10.0,84.0,fold_2019_2023_to_2024h2
ridge_price_only,3900,130,0.0009952450489062405,0.021452196598538566,0.488974358974359,-0.037011019392260903,-0.004461435376427264,-1.831777879739552,-0.25820636879133557,-0.2075558205971849,-0.0842025421879579,0.09603686859395688,-0.8767730916338555,-0.15858325230580467,-0.06348012481469678,-0.13031345814803008,0.5141025641025642,10.0,84.0,fold_2019_2023_to_2024h2
elasticnet_full,3900,130,0.000993546495509455,0.02145632907375278,0.4930769230769231,-0.0014683587593391143,-0.009107784821063464,-0.0691310957247634,-0.5175156986482287,-0.41599824205599895,-0.07427062371627555,0.10804168194190014,-0.687425652594106,-0.20725349607055327,-0.04394263194185501,-0.11494263194185501,0.5461538461538461,10.0,84.0,fold_2019_2023_to_2024h2
rolling_mean_5d,3900,130,0.0010827440586093093,0.022335778632875294,0.49230769230769234,-0.03597943991732151,-0.017198660130638112,-1.3256816910052038,-0.7917553236568788,-0.6364421864690567,-0.12183910491931188,0.11718974300116614,-1.03967379566742,-0.23030489458424117,-0.13489385285131603,-0.18856051951798267,0.4128205128205128,10.0,84.0,fold_2019_2023_to_2024h2
ridge_full,3900,130,0.0009974318037005582,0.021555890332441093,0.48794871794871797,-0.015969291851103573,-0.02733461448955338,-0.8725272403038253,-1.822935468635418,-1.4653428916546318,-0.006979188387494177,0.08762859603514572,-0.07964510106603775,-0.16435243827767054,0.04019887511459238,-0.010801124885407656,0.3923076923076923,10.0,84.0,fold_2019_2023_to_2024h2
rolling_momentum_21d,3900,130,0.010862435749628533,0.06848355689695186,0.488974358974359,-0.00358884277175493,-0.03460115229808562,-0.131813462980889,-1.38463515388592,-1.1130209023804112,-0.13444952255953138,0.1281280233297425,-1.0493373663739451,-0.43136701529780536,-0.18240997538975096,-0.20807664205641763,0.19743589743589743,10.0,84.0,fold_2019_2023_to_2024h2
country_sector_dummy,3900,130,0.0009994776305264662,0.021553822664164925,0.4694871794871795,-0.07763332965150792,-0.08351899470928387,-4.211749874131966,-5.179820329918865,-4.163730988336363,-0.23079796428923777,0.0868079184570939,-2.658720176585193,-0.4458720396347583,-0.3561873256857251,-0.3571873256857251,0.007692307692307693,10.0,84.0,fold_2019_2023_to_2024h2
ridge_country_features_only,3900,130,0.0009994776305264662,0.021553822664164925,0.4694871794871795,-0.07763332965150792,-0.08351899470928387,-4.211749874131966,-5.179820329918865,-4.163730988336363,-0.23079796428923777,0.0868079184570939,-2.658720176585193,-0.4458720396347583,-0.3561873256857251,-0.3571873256857251,0.007692307692307693,10.0,84.0,fold_2019_2023_to_2024h2
zero_score,3900,130,0.0009930238136887522,0.021445737203203315,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,84.0,fold_2019_2023_to_2024h2
