model,target_time,n_names,ic,rankic,directional_accuracy,gross_return,net_return,turnover,gross_exposure,net_exposure,max_group_net_exposure
rolling_momentum_21d,2023-02-07 23:00:00+00:00,70,0.1287054485561968,0.08043040853818564,0.44285714285714284,0.0015321346976300786,0.0015321346976300786,0.0,1.0,0.0,
rolling_momentum_21d,2023-02-08 23:00:00+00:00,70,-0.07923940592430978,-0.05751027906569854,0.4,-0.011457381133040113,-0.011528809704468684,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-02-09 23:00:00+00:00,70,-0.26531645469072795,-0.16262794156241797,0.4714285714285714,-0.021823601417461168,-0.02196645856031831,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-02-10 23:00:00+00:00,70,-0.4210054149420622,-0.3690490770711224,0.4,-0.02832156020853306,-0.028392988779961634,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-02-13 23:00:00+00:00,70,-0.37942104709373925,-0.30588749890648237,0.4714285714285714,-0.02079185860322227,-0.020934715746079413,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-02-14 23:00:00+00:00,70,-0.28291963345518695,-0.2727145481585163,0.44285714285714284,-0.02119268488915869,-0.021335542032015833,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-02-15 23:00:00+00:00,70,-0.2112924504993067,-0.19223165077421048,0.44285714285714284,-0.007749542520146403,-0.007892399663003546,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-02-16 23:00:00+00:00,70,-0.15068669645154734,-0.13032980491645524,0.44285714285714284,-0.00902154171583375,-0.00909297028726232,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-02-17 23:00:00+00:00,70,-0.13022359139347392,0.04697751727757851,0.5571428571428572,-0.0018120401718550354,-0.0018834687432836069,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-02-20 23:00:00+00:00,70,-0.2009507562389146,-0.1586037966932027,0.45714285714285713,-0.007730847154163292,-0.007730847154163292,0.0,1.0,0.0,
rolling_momentum_21d,2023-02-21 23:00:00+00:00,70,-0.2554807193652052,-0.20692852768786632,0.44285714285714284,-0.008307610891565858,-0.008450468034423,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-02-22 23:00:00+00:00,70,-0.02489959387955236,-0.10048114775610184,0.4857142857142857,0.0006358613976046038,0.000493004254747461,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-02-23 23:00:00+00:00,70,-0.028049186745804523,-0.04410812702300761,0.5285714285714286,0.005398809996678735,0.005327381425250164,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-02-24 23:00:00+00:00,70,0.0176669218134048,-0.049392004199107685,0.5142857142857142,0.002022079022128285,0.002022079022128285,0.0,1.0,0.0,
rolling_momentum_21d,2023-02-27 23:00:00+00:00,70,0.13555059322639465,0.14681130259819788,0.6142857142857143,0.013302561519091953,0.013231132947663381,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-02-28 23:00:00+00:00,70,0.1366193841960954,0.1771848482197533,0.6285714285714286,0.016514469907270048,0.016371612764412905,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-03-01 23:00:00+00:00,70,0.16949214973037335,0.15146531362085558,0.5,0.014648170050463342,0.0145053129076062,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-03-02 23:00:00+00:00,70,-0.01936260196635692,0.015799142682180037,0.44285714285714284,-0.0023832610063261607,-0.002454689577754732,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-03-03 23:00:00+00:00,70,0.12121491494104154,0.17151605283877175,0.5,0.012904371305206467,0.012904371305206467,0.0,1.0,0.0,
rolling_momentum_21d,2023-03-06 23:00:00+00:00,70,-0.07256090480391739,0.16990639489108567,0.5857142857142857,0.003910772950863799,0.0038393443794352278,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-03-07 23:00:00+00:00,70,-0.19091508353644543,0.17561018283614732,0.6285714285714286,0.0006107092034305928,0.0005392806320020213,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-03-08 23:00:00+00:00,70,-0.1836571825868208,0.10461027031755753,0.5857142857142857,-0.004337163667176476,-0.004408592238605047,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-03-09 23:00:00+00:00,70,0.03604537683935449,0.09439244160615869,0.5714285714285714,0.005259779091180328,0.005188350519751757,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-03-10 23:00:00+00:00,70,0.03503842073941118,0.05744029393753827,0.5285714285714286,-0.0013069678732717026,-0.0014498250161288455,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-03-13 23:00:00+00:00,70,0.038936131572376735,-0.0012422360248447203,0.45714285714285713,-0.00671120857860804,-0.006782637150036611,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-03-14 23:00:00+00:00,70,-0.024637920543276577,-0.005336366022220278,0.4142857142857143,-0.005815488264050407,-0.005815488264050407,0.0,1.0,0.0,
rolling_momentum_21d,2023-03-15 23:00:00+00:00,70,-0.10952242260160965,-0.11972705800017497,0.4142857142857143,-0.00820595209833138,-0.00820595209833138,0.0,1.0,0.0,
rolling_momentum_21d,2023-03-16 23:00:00+00:00,70,-0.12912053637785825,-0.19471612282389994,0.4,-0.009981504514482218,-0.010052933085910789,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-03-17 23:00:00+00:00,70,-0.06998265017982386,-0.12347126235674918,0.4142857142857143,-0.003969380820165959,-0.0040408093915945305,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-03-20 23:00:00+00:00,70,0.08047393372241647,0.05946986265418598,0.5428571428571428,0.0051459510568027675,0.004931665342517053,0.21428571428571427,1.0,0.0,
rolling_momentum_21d,2023-03-21 23:00:00+00:00,70,0.09846555790139894,0.05943487009010585,0.5142857142857142,0.0007660616109803715,0.0006232044681232287,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-03-22 23:00:00+00:00,70,0.1800507137414589,0.11486309159303648,0.4857142857142857,0.009623498163761894,0.009480641020904752,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-03-23 23:00:00+00:00,70,0.13769766846241352,0.06657335316245297,0.45714285714285713,0.0036261525768633745,0.0034832954340062315,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-03-24 23:00:00+00:00,70,0.16137371291460634,0.18764762487971304,0.5857142857142857,0.00951674361666916,0.009302457902383446,0.21428571428571427,1.0,0.0,
rolling_momentum_21d,2023-03-27 23:00:00+00:00,70,0.1865627568950777,0.1750852943749453,0.5,0.010340661501833642,0.010340661501833642,0.0,1.0,0.0,
rolling_momentum_21d,2023-03-28 23:00:00+00:00,70,0.41624762623389466,0.3763975155279503,0.4857142857142857,0.025980199405944093,0.02583734226308695,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-03-29 23:00:00+00:00,70,0.36855152516341866,0.34885836759688565,0.5428571428571428,0.017334249709152948,0.017262821137724375,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-03-30 23:00:00+00:00,70,0.037485786018040784,0.08302276351031933,0.5285714285714286,0.0022837567084835896,0.0022837567084835896,0.0,1.0,0.0,
rolling_momentum_21d,2023-03-31 23:00:00+00:00,70,-0.17543498998096352,-0.14688128772635817,0.42857142857142855,-0.0053668896681334346,-0.005581175382419149,0.21428571428571427,1.0,0.0,
rolling_momentum_21d,2023-04-03 23:00:00+00:00,70,-0.20801804883149344,-0.2123173825562068,0.5285714285714286,-0.015477652058804095,-0.015477652058804095,0.0,1.0,0.0,
rolling_momentum_21d,2023-04-04 23:00:00+00:00,70,-0.15097027779924532,-0.16640713848307234,0.45714285714285713,-0.012060250664988552,-0.012131679236417123,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-04-05 23:00:00+00:00,70,0.04178711220605011,0.03207068497944187,0.5428571428571428,0.0032982049976624196,0.0032982049976624196,0.0,1.0,0.0,
rolling_momentum_21d,2023-04-06 23:00:00+00:00,70,0.28769281985292905,0.24500043740705096,0.5857142857142857,0.01930476739177178,0.019161910248914636,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-04-11 23:00:00+00:00,70,0.31836604350194647,0.26193683842183535,0.5571428571428572,0.02383630885188026,0.02376488028045169,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-04-12 23:00:00+00:00,70,0.39668534820471407,0.42206281165252385,0.6714285714285714,0.02768795219259841,0.027616523621169838,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-04-13 23:00:00+00:00,70,0.35827943308782995,0.36047589887148984,0.6428571428571429,0.015627461438349068,0.015556032866920496,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-04-14 23:00:00+00:00,70,-0.004336827215697296,-0.12644563030356049,0.4142857142857143,-0.006515408943558371,-0.006515408943558371,0.0,1.0,0.0,
rolling_momentum_21d,2023-04-17 23:00:00+00:00,70,-0.1673095186103912,-0.21375207768349225,0.34285714285714286,-0.012882762075773827,-0.012954190647202398,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-04-18 23:00:00+00:00,70,-0.13043129816776886,-0.19506604846470124,0.3142857142857143,-0.005267977859181,-0.005410835002038142,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-04-19 23:00:00+00:00,70,-0.02343081157172219,-0.12287638876738693,0.42857142857142855,0.001160309891192225,0.001160309891192225,0.0,1.0,0.0,
rolling_momentum_21d,2023-04-20 23:00:00+00:00,70,-0.04788274037121909,-0.07917067623130085,0.4714285714285714,0.0027805051934595743,0.0027805051934595743,0.0,1.0,0.0,
rolling_momentum_21d,2023-04-21 23:00:00+00:00,70,0.32993106213080925,0.35708162015571693,0.6428571428571429,0.022924193289777312,0.022924193289777312,0.0,1.0,0.0,
rolling_momentum_21d,2023-04-24 23:00:00+00:00,70,0.32545662996265845,0.30844195608433206,0.6571428571428571,0.018891145558462503,0.01881971698703393,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-04-25 23:00:00+00:00,70,0.3029353447687274,0.29811914968069286,0.6285714285714286,0.017411660297088266,0.017340231725659693,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-04-26 23:00:00+00:00,70,0.22240085936811899,0.28653661097016886,0.6571428571428571,0.011976389003302732,0.011976389003302732,0.0,1.0,0.0,
rolling_momentum_21d,2023-04-27 23:00:00+00:00,70,-0.1566654531341065,-0.04344326830548508,0.4857142857142857,-0.004001525528883767,-0.004001525528883767,0.0,1.0,0.0,
rolling_momentum_21d,2023-04-28 23:00:00+00:00,70,-0.42969028891436817,-0.2574227976554982,0.37142857142857144,-0.02044215362938295,-0.020513582200811523,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-05-01 23:00:00+00:00,70,-0.40303716573226367,-0.15751902720671856,0.4,-0.018706169216342758,-0.018706169216342758,0.0,1.0,0.0,
rolling_momentum_21d,2023-05-02 23:00:00+00:00,70,-0.35154529688602076,-0.19198838237443927,0.44285714285714284,-0.014818024262460724,-0.014889452833889295,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-05-03 23:00:00+00:00,70,-0.11876530119036743,-0.027906569853906046,0.4857142857142857,-0.004656879470149792,-0.004799736613006935,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-05-04 23:00:00+00:00,70,0.12603777488192777,0.051841483684717,0.5714285714285714,0.004917615428244297,0.004917615428244297,0.0,1.0,0.0,
rolling_momentum_21d,2023-05-05 23:00:00+00:00,70,0.19039783213426212,0.10338553057475286,0.45714285714285713,0.011322495226201735,0.010893923797630305,0.42857142857142855,1.0,0.0,
rolling_momentum_21d,2023-05-08 23:00:00+00:00,70,0.2273106644317316,0.16301285976729943,0.4142857142857143,0.009470669351709978,0.009399240780281407,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-05-09 23:00:00+00:00,70,0.20710562287747233,0.15825387105240135,0.5714285714285714,0.011998734790805288,0.011927306219376717,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-05-10 23:00:00+00:00,70,-0.01275325911277094,-0.04837721984078383,0.37142857142857144,0.005287983806101261,0.00521655523467269,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-05-11 23:00:00+00:00,70,0.0137253065459396,-0.10762339691295558,0.4,0.0041131522516742024,0.004041723680245631,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-05-12 23:00:00+00:00,70,0.07080230817678025,0.10478523313795816,0.5285714285714286,0.008813531005872349,0.008813531005872349,0.0,1.0,0.0,
rolling_momentum_21d,2023-05-15 23:00:00+00:00,70,0.00034975529922390703,0.055060799580089234,0.5142857142857142,0.010344000417348495,0.010272571845919924,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-05-16 23:00:00+00:00,70,-0.10359753928789113,-0.00488146268917855,0.44285714285714284,0.0035210768420788994,0.003449648270650328,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-05-17 23:00:00+00:00,70,-0.025133355210688255,0.09565217391304348,0.5714285714285714,0.006343584707054614,0.006200727564197471,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-05-18 23:00:00+00:00,70,-0.06743444675105402,-0.009535473711836235,0.5428571428571428,-0.0024301903658425464,-0.0026444760801282606,0.21428571428571427,1.0,0.0,
rolling_momentum_21d,2023-05-19 23:00:00+00:00,70,-0.1128565470402637,-0.0819000962295512,0.4857142857142857,-0.009082528083500482,-0.009082528083500482,0.0,1.0,0.0,
rolling_momentum_21d,2023-05-22 23:00:00+00:00,70,-0.009866324137762688,0.07931064648762139,0.4714285714285714,0.0013985320771188392,0.0012556749342616962,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-05-23 23:00:00+00:00,70,-0.22900915555477938,-0.19944011897471783,0.34285714285714286,-0.006181328612553131,-0.006181328612553131,0.0,1.0,0.0,
rolling_momentum_21d,2023-05-24 23:00:00+00:00,70,-0.019595632311684538,-0.0036567229463738958,0.5428571428571428,-0.0032736586941838498,-0.003345087265612421,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-05-25 23:00:00+00:00,70,0.27283845025376974,0.25098416586475375,0.6,0.006219639684017189,0.006148211112588618,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-05-26 23:00:00+00:00,70,0.3944934580716092,0.31028178009918034,0.6142857142857143,0.008079018419056085,0.008007589847627514,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-05-29 23:00:00+00:00,70,0.3061596788005335,0.17214591899221413,0.5,0.005880828492568132,0.005666542778282418,0.21428571428571427,1.0,0.0,
rolling_momentum_21d,2023-05-30 23:00:00+00:00,70,0.361882832560095,0.3463738955471962,0.6428571428571429,0.010220520350789221,0.01014909177936065,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-05-31 23:00:00+00:00,70,0.35895939310180497,0.4046715073046977,0.6714285714285714,0.024345697035363163,0.02427426846393459,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-06-01 23:00:00+00:00,70,0.28739063083208055,0.38070160090980665,0.6714285714285714,0.019403652368484795,0.019260795225627653,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-06-02 23:00:00+00:00,70,0.2238749974977293,0.201854605896247,0.5714285714285714,0.009914449744716098,0.009914449744716098,0.0,1.0,0.0,
rolling_momentum_21d,2023-06-05 23:00:00+00:00,70,0.21792253398598752,0.214486921529175,0.5285714285714286,0.010945024821378914,0.010873596249950343,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-06-06 23:00:00+00:00,70,0.10862191086589226,0.07507654623392529,0.4857142857142857,0.008417697204918731,0.00834626863349016,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-06-07 23:00:00+00:00,70,-0.07909152278833771,-0.04690753214941824,0.4714285714285714,-0.006656541559138143,-0.006656541559138143,0.0,1.0,0.0,
rolling_momentum_21d,2023-06-08 23:00:00+00:00,70,-0.16589969412340289,-0.17812964744991688,0.45714285714285713,-0.010211449439500836,-0.010282878010929407,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-06-09 23:00:00+00:00,70,-0.18764789686922898,-0.12434607645875251,0.45714285714285713,-0.009728020424529261,-0.009870877567386404,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-06-12 23:00:00+00:00,70,-0.2080717458398344,-0.22998862741667392,0.4,-0.013180262565332428,-0.013251691136761,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-06-13 23:00:00+00:00,70,-0.30048411078121046,-0.22141544921704137,0.5428571428571428,-0.016936065822788098,-0.01707892296564524,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-06-14 23:00:00+00:00,70,-0.35139873750741035,-0.2468200507392179,0.45714285714285713,-0.021307438881697144,-0.021378867453125717,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-06-15 23:00:00+00:00,70,-0.33986407300282695,-0.25448342227276705,0.4857142857142857,-0.020113200814418714,-0.020113200814418714,0.0,1.0,0.0,
rolling_momentum_21d,2023-06-16 23:00:00+00:00,70,-0.37596772413740565,-0.2552882512466101,0.4857142857142857,-0.022329134648240587,-0.02240056321966916,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-06-19 23:00:00+00:00,70,-0.3010285693928556,-0.1805791269355262,0.4714285714285714,-0.015841971225080236,-0.01591339979650881,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-06-20 23:00:00+00:00,70,-0.24213365391829908,-0.2511438294543608,0.32857142857142857,-0.013730553594033756,-0.013801982165462327,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-06-21 23:00:00+00:00,70,-0.099338710838401,-0.11251858979966756,0.4714285714285714,-0.009571691846260518,-0.009785977560546232,0.21428571428571427,1.0,0.0,
rolling_momentum_21d,2023-06-22 23:00:00+00:00,70,-0.18171715882178352,-0.24038141894847342,0.37142857142857144,-0.0054913921259744855,-0.0057056778402602,0.21428571428571427,1.0,0.0,
rolling_momentum_21d,2023-06-23 23:00:00+00:00,70,-0.07302536331187712,-0.12417111363835186,0.45714285714285713,-0.005664387224639636,-0.00587867293892535,0.21428571428571427,1.0,0.0,
rolling_momentum_21d,2023-06-26 23:00:00+00:00,70,-0.020649985066527814,-0.03301548420960546,0.4714285714285714,-0.0006340704681309895,-0.0006340704681309895,0.0,1.0,0.0,
rolling_momentum_21d,2023-06-27 23:00:00+00:00,70,-0.060357794026943884,-0.06275916367771849,0.4857142857142857,-0.0002617243843926247,-0.00047601009867833896,0.21428571428571427,1.0,0.0,
rolling_momentum_21d,2023-06-28 23:00:00+00:00,70,-0.040796915055673635,-0.01394453678593299,0.4714285714285714,0.000993731566482114,0.000993731566482114,0.0,1.0,0.0,
rolling_momentum_21d,2023-06-29 23:00:00+00:00,70,0.010037317512194936,0.12126673081970081,0.6,-0.003820447907277828,-0.003963305050134971,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-06-30 23:00:00+00:00,70,-0.0005466311148642944,-0.05243635727407926,0.5142857142857142,-0.00039737162382197144,-0.00046880019525054285,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-07-03 23:00:00+00:00,70,-0.2752499042387825,-0.04970693727582889,0.5428571428571428,-0.007186448519821268,-0.007543591376964125,0.3571428571428571,1.0,0.0,
rolling_momentum_21d,2023-07-04 23:00:00+00:00,70,-0.2390617542647101,-0.19510104102878137,0.45714285714285713,-0.005333051017873778,-0.005333051017873778,0.0,1.0,0.0,
rolling_momentum_21d,2023-07-05 23:00:00+00:00,70,-0.03337579623682856,-0.18402750440302126,0.5428571428571428,-0.00812526755659942,-0.00819669612802799,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-07-06 23:00:00+00:00,70,0.04487725936830254,-0.04172863266555857,0.5571428571428572,-0.0017894815996730604,-0.001860910171101632,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-07-07 23:00:00+00:00,70,0.07159592133455699,-0.008275741404951447,0.4857142857142857,-0.000304537334612924,-0.0004473944774700669,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-07-10 23:00:00+00:00,70,0.07368325478510457,-1.7496282040066486e-05,0.5142857142857142,0.0009427818826331546,0.0009427818826331546,0.0,1.0,0.0,
rolling_momentum_21d,2023-07-11 23:00:00+00:00,70,0.05159110076973326,-0.02878138395590937,0.4714285714285714,0.0013148172362102287,0.0011719600933530858,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-07-12 23:00:00+00:00,70,-0.0541893297447681,-0.04127372933251684,0.5142857142857142,0.004657069752740603,0.0044427840384548885,0.21428571428571427,1.0,0.0,
rolling_momentum_21d,2023-07-13 23:00:00+00:00,70,-0.22794743803765058,-0.2650861691890473,0.44285714285714284,-0.01869196731100022,-0.018906253025285934,0.21428571428571427,1.0,0.0,
rolling_momentum_21d,2023-07-14 23:00:00+00:00,70,-0.19013361542415796,-0.25535823637477034,0.38571428571428573,-0.009798200743359506,-0.009798200743359506,0.0,1.0,0.0,
rolling_momentum_21d,2023-07-17 23:00:00+00:00,70,-0.12360957389960053,-0.2245647799842533,0.44285714285714284,-0.00957950830589453,-0.009650936877323102,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-07-18 23:00:00+00:00,70,-0.12987216957520625,-0.23698714023270054,0.4857142857142857,-0.012262214547702151,-0.012476500261987865,0.21428571428571427,1.0,0.0,
rolling_momentum_21d,2023-07-19 23:00:00+00:00,70,-0.1520086495453237,-0.09225789519727058,0.5714285714285714,-0.003461410631012297,-0.00360426777386944,0.14285714285714285,1.0,0.0,
rolling_momentum_21d,2023-07-20 23:00:00+00:00,70,0.04518517980659758,0.01194996063336541,0.5285714285714286,0.0015051333827808928,0.0014337048113523213,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-07-21 23:00:00+00:00,70,0.0035655010334451286,0.045857755227014255,0.5142857142857142,-0.0007884516593749895,-0.0007884516593749895,0.0,1.0,0.0,
rolling_momentum_21d,2023-07-24 23:00:00+00:00,70,-0.13290831310568874,-0.09218791006911031,0.4857142857142857,-0.0013905851711534698,-0.0016762994568677555,0.2857142857142857,1.0,0.0,
rolling_momentum_21d,2023-07-25 23:00:00+00:00,70,0.03933485617981151,-0.0951622780159216,0.44285714285714284,0.002522945492352379,0.0024515169209238076,0.07142857142857142,1.0,0.0,
rolling_momentum_21d,2023-07-26 23:00:00+00:00,70,-0.31588984164859113,-0.28223252558831247,0.35714285714285715,-0.008006362884880663,-0.008006362884880663,0.0,1.0,0.0,
rolling_momentum_21d,2023-07-27 23:00:00+00:00,70,-0.23189751451187343,-0.17466538360598372,0.44285714285714284,-0.011835867434834621,-0.011835867434834621,0.0,1.0,0.0,
