model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,tx_cost_bps,fold
elasticnet_full,3900,130,0.0003409758843135098,0.012151167620184079,0.5012820512820513,0.02588717570533573,0.02821054183596652,1.0614301815373806,1.294826612301136,1.8027695379239637,-0.2025268166651163,0.11880753252430419,-1.7046630997381067,-0.13328985750387082,0.057855213625138416,-0.1044781197081949,1.2487179487179485,10.0,fold_2019_2023_to_2024h2
lagged_return_reversal,3900,130,0.0007819170423430295,0.01884888634588485,0.4869230769230769,0.0024058535197599125,0.010423210314156795,0.09327686401190415,0.48034987316075084,0.6687846161432202,-0.4179516307949196,0.11263617193306769,-3.7106341916811676,-0.2164896361628536,-0.018776634933887114,-0.21560996826722045,1.514102564102564,10.0,fold_2019_2023_to_2024h2
ridge_finance_only,3900,130,0.00034142862379254877,0.012162284787943014,0.491025641025641,0.029341350591869615,0.005234527385744098,1.1575568082864602,0.2637980961470383,0.36728251286946495,-0.1887526078859231,0.10264810421100712,-1.8388318940398205,-0.1774211973825687,0.04279428958265874,-0.09737237708400794,1.078205128205128,10.0,fold_2019_2023_to_2024h2
ridge_price_only,3900,130,0.00034130867515067096,0.012158333370201434,0.49564102564102563,-0.006138833703401034,0.0015083068090327428,-0.30348319087096376,0.08254230806448411,0.11492253646543076,-0.2007919125904675,0.09034758929870286,-2.2224379659607623,-0.10698393716017661,0.010750203822377888,-0.10358312951095545,0.8794871794871795,10.0,fold_2019_2023_to_2024h2
hist_gradient_boosting_full,3900,130,0.0003410731680842931,0.012156137360111627,0.5066666666666667,-0.009323774267328515,-0.004638604212057973,-0.36872596353582915,-0.23558877161921155,-0.33055967533875796,-0.5616054411440865,0.09887717979784294,-5.679828675254533,-0.29961591171325486,-0.08788375932036209,-0.2897170926536954,1.5525641025641024,10.0,fold_2019_2023_to_2024h2
ridge_wind_weather_only,3900,130,0.0003412961029522886,0.012167926436519736,0.5015384615384615,0.013289016315058777,-0.0051261381497144905,0.7176844020493772,-0.27695796492222735,-0.385604819752566,-0.36900913402861457,0.09523690194350808,-3.874644455019135,-0.20147135338521643,-0.028361854856031286,-0.1903618548560313,1.246153846153846,10.0,fold_2019_2023_to_2024h2
ridge_full,3900,130,0.0003426285924856116,0.01222281746198297,0.48743589743589744,0.005022358252619838,-0.010714662183613805,0.2163053437849868,-0.5891573864280036,-0.8202758417265892,-0.26589714144944787,0.09926078089712193,-2.678773419333009,-0.18160713738712414,-0.006502493604873892,-0.13716916027154058,1.005128205128205,10.0,fold_2019_2023_to_2024h2
rolling_momentum_21d,3900,130,0.01054695999294799,0.0684632698329815,0.4979487179487179,-0.00926955125458754,-0.02097284483184692,-0.33591732561139537,-0.8867564272737021,-1.234618951649666,-0.3285100380411415,0.1259448330964861,-2.6083645510846054,-0.18203882417286782,-0.12213613073550951,-0.1694694640688428,0.3641025641025641,10.0,fold_2019_2023_to_2024h2
rolling_mean_5d,3900,130,0.00044691265741179383,0.014054812128934642,0.4941025641025641,-0.05126229880173346,-0.02796046205566745,-1.9254880290167293,-1.3129010172700006,-1.8279342869215638,-0.518098120528284,0.12094151606875866,-4.28387320887999,-0.2879424833975295,-0.16977283995506715,-0.2672728399550671,0.75,10.0,fold_2019_2023_to_2024h2
country_sector_dummy,3900,130,0.00034175411211494574,0.012176507048013646,0.4815384615384615,-0.0490781234673586,-0.055131505562401324,-2.3789009766719382,-2.9080581078064363,-4.048849878015166,-0.22978626267146118,0.09618006730980248,-2.3891256171749617,-0.15396413413302554,-0.1175405323305157,-0.1185405323305157,0.007692307692307693,10.0,fold_2019_2023_to_2024h2
ridge_country_features_only,3900,130,0.00034175411211494574,0.012176507048013646,0.4815384615384615,-0.0490781234673586,-0.055131505562401324,-2.3789009766719382,-2.9080581078064363,-4.048849878015166,-0.22978626267146118,0.09618006730980248,-2.3891256171749617,-0.15396413413302554,-0.1175405323305157,-0.1185405323305157,0.007692307692307693,10.0,fold_2019_2023_to_2024h2
zero_score,3900,130,0.00034105565369324634,0.012156073365860227,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,fold_2019_2023_to_2024h2
