target_time,n_names,gross_return,net_return,turnover,gross_exposure,net_exposure,long_count,short_count,model,fold
2023-01-02 23:00:00+00:00,70,0.0035188658884940356,0.0025188658884940356,1.0,1.0,0.0,14,14,country_sector_dummy,fold_2019_2021_to_2023
2023-01-03 23:00:00+00:00,70,0.005585757569076419,0.005585757569076419,0.0,1.0,0.0,14,14,country_sector_dummy,fold_2019_2021_to_2023
2023-01-04 23:00:00+00:00,70,0.012637232530985391,0.012637232530985391,0.0,1.0,0.0,14,14,country_sector_dummy,fold_2019_2021_to_2023
2023-01-05 23:00:00+00:00,70,0.006807925915235546,0.006807925915235546,0.0,1.0,0.0,14,14,country_sector_dummy,fold_2019_2021_to_2023
2023-01-06 23:00:00+00:00,70,-0.00592933223829878,-0.00592933223829878,0.0,1.0,0.0,14,14,country_sector_dummy,fold_2019_2021_to_2023
2023-01-09 23:00:00+00:00,70,-0.003134385917027094,-0.003134385917027094,0.0,1.0,0.0,14,14,country_sector_dummy,fold_2019_2021_to_2023
2023-01-10 23:00:00+00:00,70,0.009803225737361056,0.009803225737361056,0.0,1.0,0.0,14,14,country_sector_dummy,fold_2019_2021_to_2023
2023-01-11 23:00:00+00:00,70,0.015617748990384707,0.015617748990384707,0.0,1.0,0.0,14,14,country_sector_dummy,fold_2019_2021_to_2023
2023-01-12 23:00:00+00:00,70,0.008298816116970493,0.008298816116970493,0.0,1.0,0.0,14,14,country_sector_dummy,fold_2019_2021_to_2023
2023-01-13 23:00:00+00:00,70,0.007882076016604726,0.007882076016604726,0.0,1.0,0.0,14,14,country_sector_dummy,fold_2019_2021_to_2023
2023-01-16 23:00:00+00:00,70,-0.0010217179607036584,-0.0010217179607036584,0.0,1.0,0.0,14,14,country_sector_dummy,fold_2019_2021_to_2023
2023-01-17 23:00:00+00:00,70,0.0037286087990573533,0.0037286087990573533,0.0,1.0,0.0,14,14,country_sector_dummy,fold_2019_2021_to_2023
2023-01-18 23:00:00+00:00,70,0.007918619924144957,0.007918619924144957,0.0,1.0,0.0,14,14,country_sector_dummy,fold_2019_2021_to_2023
