model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,tx_cost_bps,fold
rolling_momentum_21d,3840,128,0.014585856680822632,0.08575161001558412,0.4859375,0.062350860713323936,0.0792030839667395,2.2110793395848085,3.207993366013905,4.501204528000398,1.0159189337653884,0.31213819933791276,3.2547087665665067,-0.32404075826384116,0.5566889822300385,0.5160223155633719,0.31770833333333337,10.0,fold_2019_2022_to_2023h2
rolling_mean_5d,3840,128,0.0019932802314016657,0.02992090974911308,0.5072916666666667,0.02293739682184505,0.03413012076425359,0.835833031954974,1.4628429823639582,2.0525464689946973,0.6404615231722383,0.3155770518977427,2.029493333944221,-0.289933587282194,0.41314712288113686,0.32531378954780354,0.6861979166666666,10.0,fold_2019_2022_to_2023h2
ridge_finance_only,3840,128,0.001880350899536525,0.028697259101238118,0.51640625,0.002508215163125235,0.014773198335401222,0.09767106418340196,0.6388577168661543,0.896395010778668,-0.6602053440282842,0.2972509723235095,-2.2210367854062323,-0.6257153572281965,-0.21434239696674756,-0.33534239696674756,0.9453124999999999,10.0,fold_2019_2022_to_2023h2
lagged_return_reversal,3840,128,0.002409248863330053,0.032610138963703426,0.50078125,-0.00520132748149171,0.007616858101524452,-0.21291839597867587,0.3355509472982548,0.4708187552240657,-0.7179256890388709,0.29322915751991735,-2.4483434563976005,-0.5101557460968754,-0.17082733411498205,-0.3646606674483154,1.5143229166666665,10.0,fold_2019_2022_to_2023h2
ridge_wind_weather_only,3840,128,0.0018750163632321043,0.028732705618026825,0.51328125,0.010420410105650422,0.005581744906082379,0.507276722481235,0.27676749084980096,0.38833842245889266,-0.2460332352817805,0.2450971509138695,-1.0038192380630324,-0.31364175286672574,0.002030737634651142,-0.12496926236534883,0.9921875,10.0,fold_2019_2022_to_2023h2
hist_gradient_boosting_full,3840,128,0.0018716668924458146,0.028805834350238514,0.48072916666666665,0.022684297066586097,-0.0053994767654168534,0.9177274223146994,-0.2617234465007781,-0.3672298000843391,0.08719648514788643,0.25573963635080776,0.34095803995074,-0.2782900592009221,0.17195694483702167,0.04429027817035501,0.9973958333333333,10.0,fold_2019_2022_to_2023h2
ridge_price_only,3840,128,0.0018848404418560709,0.02879995417353052,0.46796875,-0.04169897255275474,-0.01743739190518015,-1.8436340805028355,-0.9203885838969382,-1.2914170288651448,-0.7418511527507969,0.22928784794774518,-3.2354577854464632,-0.37216349605239285,-0.2793132839369128,-0.3768132839369127,0.76171875,10.0,fold_2019_2022_to_2023h2
elasticnet_full,3840,128,0.0018890721996231018,0.028884785899811548,0.4713541666666667,-0.03481081050309297,-0.02404057893908699,-1.3633157090341868,-1.0366618744240577,-1.4545625850096358,-0.5768294110352076,0.27730065959374384,-2.0801588134708546,-0.6750171343913034,-0.2051593833829626,-0.2929927167162959,0.6861979166666665,10.0,fold_2019_2022_to_2023h2
ridge_full,3840,128,0.0019084470694289669,0.029078035701792536,0.47578125,-0.035402758181648494,-0.027780583323057093,-1.6941157692629816,-1.3843187753800468,-1.942367464331478,-0.7815789844850034,0.2632851506734382,-2.96856462465072,-0.5943662700164247,-0.3134925000558747,-0.3969925000558747,0.65234375,10.0,fold_2019_2022_to_2023h2
country_sector_dummy,3840,128,0.001886280088676929,0.02889389708911014,0.4744791666666667,-0.032729267283716494,-0.0390850061092949,-1.2520359565338464,-1.695166396737972,-2.3785244513120998,-0.18069873918788484,0.28871414856990985,-0.6258742083924235,-0.6964358846591178,-0.07661681990495739,-0.09178348657162405,0.11848958333333333,10.0,fold_2019_2022_to_2023h2
ridge_country_features_only,3840,128,0.001886280088676929,0.02889389708911014,0.4744791666666667,-0.032729267283716494,-0.0390850061092949,-1.2520359565338464,-1.695166396737972,-2.3785244513120998,-0.18069873918788484,0.28871414856990985,-0.6258742083924235,-0.6964358846591178,-0.07661681990495739,-0.09178348657162405,0.11848958333333333,10.0,fold_2019_2022_to_2023h2
zero_score,3840,128,0.0018760714301932816,0.028727173324067327,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,fold_2019_2022_to_2023h2
