date,ORSTED.CO,VWS.CO,CADLR.OL,IBE.MC,ELE.MC,NTGY.MC,ANA.MC,ANE.MC,EDPR.LS,RWE.DE,ENEL.MI,ENGI.PA,EDP.LS,SSE.L,CNA.L,DRX.L,NG.L,RED.MC,TRN.MI,SRG.MI,ELI.BR,VER.VI,ANDR.VI,FORTUM.HE,EOAN.DE,NDX1.DE,ENR.DE,SIE.DE,SU.PA,ABBN.SW,PRY.MI,LR.PA,LAND.SW,IFX.DE,UMI.BR,AMG.AS,WCH.DE,S92.DE,NKT.CO,LIGHT.AS,ROCK-B.CO,ERG.MI,SLR.MC,GRE.MC,VLTSA.PA,EKT.DE,ALFEN.AS,SCATC.OL,NEL.OL,ITM.L,CWR.L,AFC.L,JMAT.L,HPUR.OL,HEX.OL,PNE3.DE,A2A.MI,ACE.MI,BKW.SW,EQNR.OL,TTE.PA,REP.MC,OMV.VI,TOM.OL,VIE.PA,NIBE-B.ST,EOLU-B.ST,CEZ.PR,PGE.WA,PEP.WA,ZEP.WA
2019-01-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,18.024364471435547,7.5
2019-01-02 00:00:00+00:00,408.7793273925781,95.98076629638672,,5.116015911102295,12.672403335571289,14.25503158569336,60.04627227783203,,7.2088398933410645,15.638455390930176,3.336024522781372,7.682549953460693,1.9962409734725952,1065.0147705078125,135.70010375976562,361.6326904296875,770.7905883789062,13.100464820861816,3.772862195968628,2.621224880218506,50.05845642089844,30.67559242248535,29.52930450439453,11.223901748657227,6.340997219085693,6.858127117156982,,69.74808502197266,49.76707077026367,,15.3336763381958,41.711181640625,,16.096969604492188,27.836400985717773,24.01166343688965,60.73727798461914,15.73448371887207,75.79042053222656,13.677389144897461,144.1833038330078,11.914799690246582,4.255000114440918,5.900000095367432,7.450687885284424,11.583836555480957,12.25,68.16294860839844,4.9287261962890625,25.895999908447266,165.44000244140625,4.300000190734863,2716.218505859375,,17.46249008178711,2.2806544303894043,1.0652168989181519,8.389768600463867,,121.89654541015625,29.867979049682617,8.96910572052002,22.889596939086914,86.74734497070312,12.55460262298584,21.606767654418945,40.49678421020508,330.57940673828125,10.199999809265137,18.200210571289062,7.590000152587891
2019-01-03 00:00:00+00:00,416.3228454589844,94.62271881103516,,5.124789714813232,12.710288047790527,14.141138076782227,61.282508850097656,,7.231915473937988,15.820768356323242,3.337336778640747,7.682549953460693,2.012876510620117,1060.0335693359375,136.9972381591797,363.0281677246094,771.3885498046875,13.140275001525879,3.8368852138519287,2.6358611583709717,51.08005142211914,29.843976974487305,28.842575073242188,11.110588073730469,6.4108195304870605,6.604770183563232,,67.87779998779297,48.38885498046875,14.09470272064209,14.604338645935059,40.96969223022461,44.57074737548828,15.342572212219238,27.387435913085938,22.61766242980957,57.24822235107422,15.085030555725098,73.27758026123047,13.305436134338379,141.2860107421875,12.03785514831543,4.164999961853027,5.949999809265137,7.433073997497559,11.32155990600586,12.180000305175781,65.36939239501953,4.87883996963501,26.742599487304688,164.0,4.46999979019165,2658.36279296875,,17.566640853881836,2.2192702293395996,1.0672097206115723,8.503334999084473,58.62772750854492,123.71288299560547,29.611902236938477,8.981705665588379,22.86052894592285,86.74734497070312,12.466437339782715,21.23895263671875,42.01541519165039,328.4505615234375,10.109999656677246,18.288135528564453,7.550000190734863
2019-01-04 00:00:00+00:00,418.5190124511719,94.73747253417969,,5.16280460357666,12.754487037658691,14.25503158569336,61.507286071777344,,7.254991054534912,16.144880294799805,3.383270263671875,7.7897629737854,2.0621166229248047,1066.01123046875,136.9972381591797,361.6326904296875,780.4555053710938,13.138725280761719,3.8770854473114014,2.6850922107696533,51.16518783569336,30.550065994262695,30.111528396606445,11.180319786071777,6.47137975692749,6.7323222160339355,,70.53744506835938,50.18724822998047,14.449549674987793,15.043700218200684,42.06062316894531,45.09134292602539,15.865561485290527,28.407825469970703,24.220760345458984,60.41592025756836,16.383935928344727,74.33135223388672,13.572981834411621,144.86500549316406,12.305685997009277,4.625,6.050000190734863,7.44188117980957,11.758686065673828,12.36400032043457,70.30467987060547,5.233029842376709,26.892000198364258,166.0,5.710000038146973,2787.041748046875,,17.531923294067383,2.2617673873901367,1.0831531286239624,8.53172779083252,57.80662155151367,126.6521987915039,30.35132598876953,9.195932388305664,23.5872745513916,88.3704833984375,12.607501029968262,21.7812442779541,43.702781677246094,328.4505615234375,10.149999618530273,18.200210571289062,7.550000190734863
2019-01-07 00:00:00+00:00,420.0468444824219,94.5270767211914,,5.202282428741455,12.798686981201172,14.29299259185791,61.924720764160156,,7.218070030212402,16.124624252319336,3.381957530975342,7.976619243621826,2.048143148422241,1051.0672607421875,130.96054077148438,369.2081604003906,776.0714721679688,13.105091094970703,3.8592183589935303,2.6671290397644043,51.335453033447266,30.70697593688965,30.90276336669922,10.974029541015625,6.398707389831543,6.884336948394775,,69.61296844482422,49.96875762939453,14.346529960632324,15.175507545471191,42.17995071411133,46.212623596191406,16.439464569091797,28.69354248046875,24.58669090270996,61.83909225463867,17.200672149658203,77.49266815185547,13.409846305847168,145.37631225585938,12.26949405670166,4.849999904632568,7.099999904632568,7.397846221923828,11.802398681640625,12.998000144958496,72.91201782226562,5.208086967468262,29.431800842285156,168.0,5.739999771118164,2788.03857421875,,17.67078971862793,2.3137078285217285,1.0848138332366943,8.57431411743164,57.231834411621094,126.38798522949219,30.280899047851562,9.120325088500977,23.936113357543945,91.75200653076172,12.533443450927734,22.050029754638672,45.3057861328125,329.97119140625,10.40999984741211,18.200210571289062,7.630000114440918
2019-01-08 00:00:00+00:00,420.333251953125,95.67471313476562,,5.183273792266846,12.868141174316406,14.343609809875488,62.80774688720703,,7.264221668243408,16.189449310302734,3.3963944911956787,8.062389373779297,2.046147108078003,1082.4498291015625,130.96054077148438,370.6036682128906,781.2526245117188,13.105091094970703,3.8532629013061523,2.686422824859619,51.67599105834961,31.350305557250977,30.872901916503906,11.072816848754883,6.431481838226318,7.104496002197266,,69.89031219482422,50.355323791503906,14.544939041137695,15.579716682434082,42.785072326660156,46.77326202392578,16.397808074951172,29.632305145263672,25.858715057373047,61.4718132019043,17.426998138427734,79.4380874633789,12.835602760314941,145.29107666015625,12.457696914672852,4.684999942779541,6.699999809265137,7.2745490074157715,12.501799583435059,12.899999618530273,73.4707260131836,5.158201217651367,23.85420036315918,168.0,5.710000038146973,2887.78955078125,,18.01795768737793,2.285377025604248,1.0861425399780273,8.687881469726562,59.038291931152344,127.54385375976562,30.21688461303711,9.129775047302246,23.60471534729004,92.20286560058594,12.670979499816895,22.634763717651367,46.14946365356445,331.1876525878906,10.149999618530273,18.200210571289062,7.590000152587891
2019-01-09 00:00:00+00:00,422.5294494628906,97.81698608398438,,5.127251148223877,12.6913480758667,14.248702049255371,62.32609176635742,,7.181149482727051,16.185396194458008,3.388519287109375,8.108335494995117,2.046147108078003,1119.81005859375,130.41172790527344,380.571533203125,786.9318237304688,13.11181640625,3.8428409099578857,2.7023890018463135,51.42058563232422,31.491519927978516,31.141620635986328,10.950785636901855,6.365221977233887,7.067802906036377,,70.14630889892578,50.55702209472656,14.7433500289917,16.19482421875,43.62031936645508,46.372802734375,16.832860946655273,30.603721618652344,27.653488159179688,66.1239013671875,16.954668045043945,79.4380874633789,13.455522537231445,150.9152374267578,12.26225471496582,4.690000057220459,6.800000190734863,7.864614963531494,12.283236503601074,12.954000473022461,74.40191650390625,5.352756023406982,24.103200912475586,171.0,5.760000228881836,2945.645751953125,,18.712291717529297,2.285377025604248,1.0907927751541138,8.83693790435791,57.47816848754883,128.4685516357422,30.62020492553711,9.258940696716309,23.97099494934082,93.55548858642578,12.766196250915527,22.879974365234375,45.3057861328125,332.40411376953125,9.979999542236328,18.200210571289062,7.440000057220459
2019-01-10 00:00:00+00:00,425.5850524902344,96.78410339355469,,5.155636787414551,12.988107681274414,14.457494735717773,63.209144592285156,,7.254991054534912,16.41632652282715,3.444950819015503,8.249244689941406,2.037496328353882,1147.7052001953125,132.50714111328125,389.5425109863281,798.4896850585938,13.337186813354492,3.929196834564209,2.735653877258301,52.271915435791016,32.276058197021484,31.44019889831543,10.988557815551758,6.426494598388672,7.125463008880615,,70.23164367675781,50.355323791503906,14.869263648986816,16.291484832763672,43.58622741699219,46.412845611572266,16.59682273864746,30.056791305541992,27.07846450805664,67.2257080078125,17.299076080322266,79.3570327758789,13.442472457885742,149.97789001464844,12.283968925476074,4.659999847412109,6.75,7.81177282333374,12.370661735534668,13.0600004196167,74.12255859375,5.238018989562988,22.858200073242188,170.25,5.710000038146973,2946.642333984375,,18.60814094543457,2.290097951889038,1.0535913705825806,8.624000549316406,57.724517822265625,126.6521987915039,30.472949981689453,9.309345245361328,23.720996856689453,93.55548858642578,12.871992111206055,22.865829467773438,45.55887985229492,331.1876525878906,10.0600004196167,18.815677642822266,7.5
2019-01-11 00:00:00+00:00,424.9166259765625,96.51632690429688,,5.161611080169678,12.943910598754883,14.362591743469238,63.4820671081543,,7.3565239906311035,16.31098747253418,3.4121415615081787,8.163475036621094,2.0528008937835693,1150.1961669921875,134.9018096923828,389.1438293457031,798.5895385742188,13.239640235900879,3.944084644317627,2.7296667098999023,51.42058563232422,32.74679183959961,31.335693359375,10.89267635345459,6.417231559753418,7.221564769744873,,69.35694885253906,49.49814987182617,14.58309555053711,15.997110366821289,43.48395538330078,46.25266647338867,16.75881004333496,29.68128776550293,27.008764266967773,66.24633026123047,17.161314010620117,77.65478515625,13.377217292785645,149.12574768066406,12.35635757446289,4.554999828338623,6.699999809265137,7.829387187957764,12.414374351501465,12.65999984741211,74.40191650390625,5.282916069030762,21.513599395751953,170.0,5.710000038146973,2917.715087890625,,18.642858505249023,2.275933027267456,1.0582417249679565,8.858232498168945,57.97084045410156,126.38798522949219,29.951202392578125,9.293593406677246,23.25006675720215,94.2317886352539,12.498176574707031,22.823387145996094,45.55887985229492,331.7958984375,10.220000267028809,18.991525650024414,7.449999809265137
2019-01-14 00:00:00+00:00,415.7498779296875,95.98076629638672,,5.1377081871032715,13.019679069519043,14.381568908691406,63.642616271972656,,7.3196024894714355,16.08816146850586,3.418704032897949,8.184917449951172,2.048143148422241,1144.2186279296875,133.40513610839844,391.7354736328125,783.6438598632812,13.155546188354492,3.9530186653137207,2.7502901554107666,50.3138542175293,32.04069900512695,31.395416259765625,10.805511474609375,6.436469078063965,7.32814884185791,,69.22895050048828,49.21241760253906,14.445734977722168,15.89605712890625,42.836212158203125,46.81330108642578,16.652360916137695,29.16700553894043,26.12009048461914,65.86376190185547,17.417158126831055,76.31730651855469,13.318488121032715,145.46148681640625,12.493890762329102,4.389999866485596,6.550000190734863,7.9526848793029785,12.19581127166748,12.539999961853027,74.49503326416016,5.238018989562988,19.5216007232666,172.0,5.760000228881836,2921.705078125,,17.774940490722656,2.285377025604248,1.0492734909057617,8.907917022705078,57.64240264892578,124.8357925415039,30.120864868164062,9.243188858032227,23.732622146606445,93.55548858642578,12.494650840759277,23.063880920410156,45.896358489990234,329.66705322265625,10.399999618530273,18.991525650024414,7.550000190734863
