model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,tx_cost_bps,periods_per_year,fold
elasticnet_full,3900,130,0.0003408073368884541,0.012150734174991861,0.5089743589743589,0.04483977337192538,0.038663884590919406,1.8013660141285324,1.912207983073826,2.662341250411981,0.02978862041067609,0.11446866827314406,0.26023383393956123,-0.10676845569845056,0.11053381211661864,0.015367145449951951,0.732051282051282,10.0,252.0,fold_2019_2023_to_2024h2
lagged_return_reversal,3900,130,0.00041786672883780985,0.013749541855774768,0.49435897435897436,0.027716519454535658,0.03291015247029389,1.054907178896933,1.554458345974048,2.1642512808054253,-0.024043345973637956,0.11230303828179873,-0.21409345946016786,-0.12100862167538337,0.10459668660090106,-0.012403313399098944,0.9,10.0,252.0,fold_2019_2023_to_2024h2
hist_gradient_boosting_full,3900,130,0.0003407688681754998,0.012150598083721062,0.512051282051282,0.04044417883230769,0.0225555619020521,1.5833049778791646,1.2158342495544205,1.6927895421967063,0.058333478106963925,0.11485873006989304,0.5078715224473338,-0.06253566831423032,0.08475933394406868,0.030092667277402025,0.4205128205128206,10.0,252.0,fold_2019_2023_to_2024h2
ridge_finance_only,3900,130,0.0003410546009123179,0.012159711911430927,0.5002564102564102,0.018826092249394407,0.007934416922259938,0.7647191594586101,0.39354210973812415,0.5479233440108046,-0.09733418385397449,0.11209611861209542,-0.8683100276718405,-0.1312989974848818,0.029454587694378226,-0.050212078972288424,0.6128205128205128,10.0,252.0,fold_2019_2023_to_2024h2
ridge_wind_weather_only,3900,130,0.0003410273866818665,0.012158347686025524,0.5053846153846154,0.022348834078703778,0.001658640306500782,1.2280955852918711,0.09081702360716952,0.12644331073251844,-0.16891761277987843,0.08976300068480213,-1.8818178034513733,-0.1009616643220871,0.027359961661173847,-0.08714003833882616,0.8807692307692307,10.0,252.0,fold_2019_2023_to_2024h2
ridge_price_only,3900,130,0.00034130731151359064,0.012158368651317744,0.49846153846153846,-0.0199931157457885,-0.0004415113015333423,-0.9564582707062416,-0.02275984136048414,-0.03168821856367611,-0.20876557532618972,0.09552254328724316,-2.1855110651568044,-0.11731830462749182,-0.028696526953986768,-0.10769652695398677,0.6076923076923076,10.0,252.0,fold_2019_2023_to_2024h2
rolling_mean_5d,3900,130,0.0004082314277018305,0.01332568707054048,0.5056410256410256,-0.02323071875498278,-0.0030325176292760212,-0.8516446696892115,-0.1414862596088827,-0.19698940107849344,-0.22401966903933307,0.1252197265968942,-1.789012603106014,-0.14424252158110212,-0.06223236894886229,-0.11556570228219562,0.41025641025641024,10.0,252.0,fold_2019_2023_to_2024h2
ridge_full,3900,130,0.0003419391993047531,0.012200924102830175,0.4787179487179487,-0.010431818701323523,-0.014569892710143178,-0.5061803123426057,-0.9315462944769006,-1.2969792765259722,-0.057815214345513635,0.09699595362289357,-0.5960580022780223,-0.09847562332854026,0.03350802434556835,-0.02982530898776497,0.48717948717948717,10.0,252.0,fold_2019_2023_to_2024h2
rolling_momentum_21d,3900,130,0.009796856961157476,0.06529471157570656,0.49743589743589745,0.0011752924471890528,-0.016402818806045306,0.04112288726023155,-0.6507297773110681,-0.9060022467962746,-0.19649834387789428,0.12997028977109726,-1.511871245528234,-0.14833412859681622,-0.07586819327034228,-0.10136819327034227,0.19615384615384615,10.0,252.0,fold_2019_2023_to_2024h2
country_sector_dummy,3900,130,0.00034175411211494574,0.012176507048013646,0.4815384615384615,-0.0490781234673586,-0.055131505562401324,-2.3789009766719382,-2.9080581078064363,-4.048849878015166,-0.22978626267146118,0.09618006730980248,-2.3891256171749617,-0.15396413413302554,-0.1175405323305157,-0.1185405323305157,0.007692307692307693,10.0,252.0,fold_2019_2023_to_2024h2
ridge_country_features_only,3900,130,0.00034175411211494574,0.012176507048013646,0.4815384615384615,-0.0490781234673586,-0.055131505562401324,-2.3789009766719382,-2.9080581078064363,-4.048849878015166,-0.22978626267146118,0.09618006730980248,-2.3891256171749617,-0.15396413413302554,-0.1175405323305157,-0.1185405323305157,0.007692307692307693,10.0,252.0,fold_2019_2023_to_2024h2
zero_score,3900,130,0.00034105565369324634,0.012156073365860227,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,252.0,fold_2019_2023_to_2024h2
