model,target_time,n_names,ic,rankic,directional_accuracy,gross_return,net_return,turnover,gross_exposure,net_exposure,max_group_net_exposure
lagged_return_reversal,2023-01-02 23:00:00+00:00,70,-0.2692634922548058,-0.12562440403248645,0.44285714285714284,-0.005062752750048903,-0.0060627527500489034,1.0,1.0,0.0,
lagged_return_reversal,2023-01-03 23:00:00+00:00,70,-0.10238027316502273,-0.06356454872562999,0.44285714285714284,-0.007410063112267534,-0.007552920255124677,0.14285714285714285,1.0,0.0,
lagged_return_reversal,2023-01-04 23:00:00+00:00,70,0.04282745562452976,-0.08270492520339427,0.5285714285714286,0.0014822192616979805,0.0011250764045551234,0.3571428571428571,1.0,0.0,
lagged_return_reversal,2023-01-05 23:00:00+00:00,70,-0.024502339833432207,-0.180264193858805,0.4,-0.008747187770117758,-0.009032902055832043,0.2857142857142857,1.0,0.0,
lagged_return_reversal,2023-01-06 23:00:00+00:00,70,-0.06473024840511526,-0.1183973405651299,0.5,-0.00932900856974003,-0.009900437141168601,0.5714285714285714,1.0,0.0,
lagged_return_reversal,2023-01-09 23:00:00+00:00,70,-0.08515523823502512,-0.06874289213542122,0.5,-0.013491799137486922,-0.014206084851772636,0.7142857142857142,1.0,0.0,
lagged_return_reversal,2023-01-10 23:00:00+00:00,70,-0.16539242484127328,-0.30795206018721016,0.35714285714285715,-0.00992040511273051,-0.010634690827016223,0.7142857142857142,1.0,0.0,
lagged_return_reversal,2023-01-11 23:00:00+00:00,70,-0.0030650114819776204,0.027836584725745777,0.5142857142857142,0.006628952438295459,0.006200381009724031,0.42857142857142855,1.0,0.0,
lagged_return_reversal,2023-01-12 23:00:00+00:00,70,0.106481217915319,0.09274779109439243,0.6,0.009489537655781866,0.00920382337006758,0.2857142857142857,1.0,0.0,
lagged_return_reversal,2023-01-13 23:00:00+00:00,70,0.03363256776892849,0.04956696701950836,0.6285714285714286,0.0030337362855349746,0.0024623077141064033,0.5714285714285714,1.0,0.0,
lagged_return_reversal,2023-01-16 23:00:00+00:00,70,-0.010602169579722194,-0.012229901146006472,0.5428571428571428,0.013874001248148934,0.013588286962434649,0.2857142857142857,1.0,0.0,
