model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,max_group_net_exposure,tx_cost_bps,periods_per_year,portfolio_mode,selection_buffer
lagged_return_reversal,27020,386,0.001220849835365552,0.023475139080870934,0.5090303478904515,0.017993106839515716,0.018549405187826412,1.6657036218828174,1.9337327799273498,0.902074590780255,-0.002831112307039851,0.08802894143068637,-0.03216115360502269,-0.38537160157838396,0.18841893630336443,-0.013009635125206934,0.5218356772760917,,10.0,84.0,buffered,0.15
ridge_wind_weather_only,27020,386,0.001119612599417788,0.02256437408077031,0.5066247224278312,0.015538217068698797,0.013069642233815274,2.1627689633290132,1.6662404116524998,0.7772910264982026,0.021117129432644717,0.06524927964268588,0.32363774049744376,-0.25527784374229523,0.2146810947738198,0.09703823763096263,0.3047742413027387,,10.0,84.0,buffered,0.15
