model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,tx_cost_bps,fold
lagged_return_reversal,3900,130,0.0022040768864394276,0.031584533218577356,0.4807692307692308,0.04917992077116511,0.03326183939581387,1.904923773546136,1.4986286796284816,2.0865203932533256,0.09768141057795127,0.25192956991862103,0.38773301049775366,-0.1922308143953953,0.24705787053624478,0.05039120386957803,1.5128205128205128,10.0,fold_2019_2023_to_2024h2
ridge_wind_weather_only,3900,130,0.0017378960785342224,0.02773289508501535,0.5117948717948718,0.03110310261858768,0.02060224262416159,1.5450430515707283,1.0584866432718858,1.4737166031818907,0.21103026398618785,0.2149751422683177,0.9816496072964284,-0.12579591433756288,0.24969815205636675,0.10886481872303341,1.0833333333333333,10.0,fold_2019_2023_to_2024h2
ridge_finance_only,3900,130,0.001741832068974862,0.027756635784724426,0.5064102564102564,0.03146875626519512,-0.0020878288815265244,1.2649172475098986,-0.09904707210321838,-0.1379018956761396,-0.2832761322861571,0.25496211284877074,-1.111051870103464,-0.3733629614840648,-0.02630117935397,-0.14613451268730326,0.9217948717948716,10.0,fold_2019_2023_to_2024h2
ridge_price_only,3900,130,0.0017459005888622939,0.02778032945118656,0.48128205128205126,-0.04708775993199827,-0.010678918019772284,-2.542180422350367,-0.5996348224669467,-0.8348634338776226,-0.27265236137084303,0.2198366328288331,-1.240249897673482,-0.1456730352658454,-0.05232066261194282,-0.14065399594527617,0.6794871794871794,10.0,fold_2019_2023_to_2024h2
rolling_mean_5d,3900,130,0.0018656469276814632,0.028845106976135123,0.4958974358974359,-0.03201869129164503,-0.019553171101533262,-1.157269745747169,-0.8826440681552871,-1.2288933698016784,-0.7137101268236212,0.28811604087108045,-2.477162065207525,-0.4710744459288144,-0.2716837955836141,-0.36818379558361414,0.7423076923076923,10.0,fold_2019_2023_to_2024h2
hist_gradient_boosting_full,3900,130,0.001755605333503593,0.027955177196179744,0.5035897435897436,0.001373073098129232,-0.02413853148968505,0.05198100091723017,-1.1876213179626263,-1.6535090600332838,-0.4777041552897666,0.28707306907976177,-1.6640507478499804,-0.45298490622228715,-0.10926801661773683,-0.24643468328440343,1.0551282051282052,10.0,fold_2019_2023_to_2024h2
ridge_full,3900,130,0.0017620805578286106,0.02803170511470509,0.48846153846153845,-0.02644707501531866,-0.032482158793558896,-1.2878396645666907,-2.013050078364702,-2.802742332536587,-0.5387682083259158,0.22285541801194655,-2.4175683639741448,-0.4206748277572886,-0.1799359804855914,-0.2779359804855914,0.7538461538461537,10.0,fold_2019_2023_to_2024h2
rolling_momentum_21d,3900,130,0.012452630555185534,0.07473342288081329,0.48794871794871797,-0.006977591264643667,-0.03537257743260044,-0.2726150355844748,-1.563729106841239,-2.1771588354741134,-0.5774328732182117,0.26844225441983094,-2.1510506029171332,-0.6230136629612268,-0.2510487044379664,-0.29788203777129973,0.3602564102564102,10.0,fold_2019_2023_to_2024h2
elasticnet_full,3900,130,0.001749300753191441,0.027862896481578973,0.4856410256410256,-0.03839972700397868,-0.03747068498519104,-1.8801751670625924,-2.1182171127000604,-2.9491649686582293,-0.6720789554517187,0.21915099853467923,-3.0667391887122366,-0.45321356920020694,-0.2502073976536644,-0.3467073976536644,0.7423076923076923,10.0,fold_2019_2023_to_2024h2
country_sector_dummy,3900,130,0.0017609680672914377,0.027982054050528022,0.4576923076923077,-0.10919681679117214,-0.10653166357435673,-5.8160247086171495,-6.616111541595736,-9.211522402601059,-1.3806487470078947,0.22303023464074534,-6.190410682353578,-0.7935280107054813,-0.7112394329802632,-0.7122394329802632,0.007692307692307693,10.0,fold_2019_2023_to_2024h2
ridge_country_features_only,3900,130,0.0017609680672914377,0.027982054050528022,0.4576923076923077,-0.10919681679117214,-0.10653166357435673,-5.8160247086171495,-6.616111541595736,-9.211522402601059,-1.3806487470078947,0.22303023464074534,-6.190410682353578,-0.7935280107054813,-0.7112394329802632,-0.7122394329802632,0.007692307692307693,10.0,fold_2019_2023_to_2024h2
zero_score,3900,130,0.001740966645112874,0.027747915214461027,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,fold_2019_2023_to_2024h2
