model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,tx_cost_bps,fold
hist_gradient_boosting_full,3900,130,0.0009877866913524074,0.02143647902800194,0.5353846153846153,0.07788931926483807,0.04683808047318916,2.9994107450436784,2.277965618381427,3.1715806473562687,0.49192836082674496,0.2079017312983515,2.366158077446687,-0.12132569545548054,0.395772567093162,0.2537725670931621,1.0923076923076922,10.0,fold_2019_2023_to_2024h2
lagged_return_reversal,3900,130,0.0014870494538220395,0.025926762142965284,0.4928205128205128,0.03259830693796859,0.04275073197479551,1.2816773869064784,1.9610244211571433,2.7303077153351536,0.04876187159407575,0.1973031659132261,0.24714186094470078,-0.1500959932241903,0.22165493375884862,0.025154933758848603,1.5115384615384615,10.0,fold_2019_2023_to_2024h2
ridge_wind_weather_only,3900,130,0.0009908282460777229,0.021434783645733382,0.5228205128205128,0.04439099107377696,0.042522610833428544,2.218188409631869,2.252169872724207,3.135665580398984,0.4588412728338814,0.16039596306983872,2.8606784363649806,-0.08378358510808306,0.3818704978904944,0.23670383122382768,1.116666666666667,10.0,fold_2019_2023_to_2024h2
elasticnet_full,3900,130,0.0009933971677167995,0.021454087381326006,0.5012820512820513,0.011186397850868843,0.01720352121400659,0.4853734591260508,0.8598984235411264,1.1972249171754388,-0.08573921017480327,0.1958123906671717,-0.437864069187209,-0.16351685684369122,0.09726945506855386,-0.044230544931446125,1.0884615384615384,10.0,fold_2019_2023_to_2024h2
ridge_finance_only,3900,130,0.0009931793087763932,0.021441220222848223,0.5069230769230769,0.027792219057458736,0.010187178268853854,1.1056755930541566,0.49594042499817054,0.690491130100309,-0.20052028205050793,0.19235172533040878,-1.042466771254938,-0.30769392394907813,0.029723664021563345,-0.10344300264510328,1.0243589743589743,10.0,fold_2019_2023_to_2024h2
ridge_full,3900,130,0.0009985677912765544,0.02158277226866464,0.48846153846153845,-0.0003194718313720492,-0.006414108738308757,-0.015118036919579766,-0.38426747102005593,-0.5350103902629131,-0.18746790579470268,0.16916310204557652,-1.1082080165696797,-0.2349265445525421,0.009957032724954976,-0.0967096339417117,0.8205128205128205,10.0,fold_2019_2023_to_2024h2
ridge_price_only,3900,130,0.0009952266503309819,0.021449609607501297,0.48307692307692307,-0.027650517678180855,-0.010192898722663579,-1.321794241119733,-0.5766039047903859,-0.8027977994341422,-0.40147056259783054,0.17071928430901082,-2.351641551350156,-0.2271955249134466,-0.10777449657824587,-0.20710782991157922,0.7641025641025639,10.0,fold_2019_2023_to_2024h2
rolling_mean_5d,3900,130,0.001127317135205936,0.022790457849493347,0.4976923076923077,-0.062234829115223586,-0.03634618841348705,-2.3268551232332757,-1.6832501663910806,-2.343566386299721,-0.8873803811732185,0.19371906656660495,-4.580759121447229,-0.45374106578854817,-0.36127559346237453,-0.45777559346237456,0.7423076923076923,10.0,fold_2019_2023_to_2024h2
rolling_momentum_21d,3900,130,0.011725269628452778,0.07184910981564273,0.4869230769230769,-0.031860937948165226,-0.05138552608690488,-1.1897728552940656,-2.092381188716132,-2.913193961961378,-0.6501711968411104,0.20601443661212243,-3.15594968747376,-0.463384042690281,-0.2879057761481919,-0.3354057761481919,0.36538461538461536,10.0,fold_2019_2023_to_2024h2
country_sector_dummy,3900,130,0.0009994776305264662,0.021553822664164925,0.4694871794871795,-0.07763332965150792,-0.08351899470928387,-4.211749874131966,-5.179820329918865,-7.2117936208475575,-0.6923938928677134,0.15035572526698276,-4.605038428954051,-0.4458720396347583,-0.3561873256857251,-0.3571873256857251,0.007692307692307693,10.0,fold_2019_2023_to_2024h2
ridge_country_features_only,3900,130,0.0009994776305264662,0.021553822664164925,0.4694871794871795,-0.07763332965150792,-0.08351899470928387,-4.211749874131966,-5.179820329918865,-7.2117936208475575,-0.6923938928677134,0.15035572526698276,-4.605038428954051,-0.4458720396347583,-0.3561873256857251,-0.3571873256857251,0.007692307692307693,10.0,fold_2019_2023_to_2024h2
zero_score,3900,130,0.0009930238136887522,0.021445737203203315,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,fold_2019_2023_to_2024h2
