regime,model,n_days,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,directional_accuracy,gross_pnl,net_pnl,annualized_return,annualized_volatility,sharpe,max_drawdown,mean_turnover,max_abs_net_exposure,max_group_net_exposure
all_oos,ridge_wind_weather_only,386,0.01553824821464053,0.013071824080778529,2.1627733215179146,1.666514489496552,0.5066247224278313,0.30321765768737374,0.17586051483023096,0.03827016384906581,0.06699252261014729,0.5712602296195525,-0.18407727680698738,0.329940784603997,0.0,
2023_h1,ridge_wind_weather_only,128,0.024664257118638976,0.02574080216769731,2.3805915444507733,2.179716909792606,0.5065848214285714,0.1498155911877818,0.1105298769020675,0.0725352317169818,0.05199214126935056,1.3951191458187049,-0.05505296925242086,0.3069196428571428,0.0,
2023_h2,ridge_wind_weather_only,128,0.003358704793111336,-0.003310834421553832,0.2419329481901423,-0.23467944251293496,0.5025669642857143,-0.04017933901216199,-0.07739362472644769,-0.050789566226731295,0.07607200887985943,-0.66765117649178,-0.1655011548140451,0.29073660714285715,0.0,
2024_h2,ridge_wind_weather_only,130,0.018544805278055427,0.016728370951339597,1.4450818939521621,1.1442682792835686,0.5106593406593406,0.19358140551175396,0.14272426265461113,0.09222183125374872,0.06946222100446225,1.327654513779863,-0.09225505562850687,0.39120879120879115,0.0,
