model,target_time,n_names,ic,rankic,directional_accuracy,gross_return,net_return,turnover,gross_exposure,net_exposure,max_group_net_exposure
ridge_wind_weather_only,2023-03-01 23:00:00+00:00,70,-0.08303047735624612,-0.06917466457115125,0.4714285714285714,-0.0009084410034879431,-0.0011941552892022287,0.2857142857142857,1.0,0.0,
ridge_wind_weather_only,2023-03-02 23:00:00+00:00,70,0.09416439382171504,0.03608062629740244,0.5285714285714286,-0.0036958998946804928,-0.003910185608966207,0.21428571428571427,1.0,0.0,
ridge_wind_weather_only,2023-03-03 23:00:00+00:00,70,0.16940306164831684,0.09197129586728883,0.5285714285714286,0.0003098048393098354,0.00016694769645269255,0.14285714285714285,1.0,0.0,
ridge_wind_weather_only,2023-03-06 23:00:00+00:00,70,0.00621455140360242,-0.07332884845907095,0.4857142857142857,0.001530918227599957,0.0008166325133142428,0.7142857142857142,1.0,0.0,
ridge_wind_weather_only,2023-03-07 23:00:00+00:00,70,0.14394664149952666,0.028557996552340252,0.45714285714285713,-0.00039570932731305736,-0.0005385664701702002,0.14285714285714285,1.0,0.0,
ridge_wind_weather_only,2023-03-08 23:00:00+00:00,70,-0.11552287763216745,-0.1647267214405546,0.5,-0.005569863948847925,-0.005927006805990782,0.3571428571428571,1.0,0.0,
ridge_wind_weather_only,2023-03-09 23:00:00+00:00,70,-0.17723142893404162,-0.1572412477731067,0.5285714285714286,-0.010429648547492742,-0.010643934261778456,0.21428571428571427,1.0,0.0,
ridge_wind_weather_only,2023-03-10 23:00:00+00:00,70,-0.08623864350286826,-0.16872569678879312,0.4857142857142857,-0.011054726337808173,-0.011340440623522458,0.2857142857142857,1.0,0.0,
ridge_wind_weather_only,2023-03-13 23:00:00+00:00,70,-0.02113878417652369,-0.06842817538513164,0.5857142857142857,-0.009571111914060395,-0.009642540485488967,0.07142857142857142,1.0,0.0,
ridge_wind_weather_only,2023-03-14 23:00:00+00:00,70,-0.03013118065360595,0.13155436347468805,0.5285714285714286,0.0005986225418100285,-4.42346010471143e-05,0.6428571428571428,1.0,0.0,
ridge_wind_weather_only,2023-03-15 23:00:00+00:00,70,0.011431051529953731,0.05146947233863468,0.5571428571428572,0.003091423802415318,0.002877138088129604,0.21428571428571427,1.0,0.0,
ridge_wind_weather_only,2023-03-16 23:00:00+00:00,70,0.10302522826582154,0.20390639227351257,0.6142857142857143,0.014954889495120832,0.013169175209406546,1.7857142857142856,1.0,0.0,
ridge_wind_weather_only,2023-03-17 23:00:00+00:00,70,0.09070424223052015,0.20025050933685234,0.5142857142857142,0.013743717052416574,0.013315145623845144,0.42857142857142855,1.0,0.0,
ridge_wind_weather_only,2023-03-20 23:00:00+00:00,70,0.08219503598856394,0.09552274033803017,0.5571428571428572,0.005443503520191689,0.0046577892344774035,0.7857142857142857,1.0,0.0,
ridge_wind_weather_only,2023-03-21 23:00:00+00:00,70,-0.03405447029554844,0.12749652482247884,0.5,0.006383302091918436,0.005883302091918436,0.5,1.0,0.0,
ridge_wind_weather_only,2023-03-22 23:00:00+00:00,70,0.00591802514671101,0.09453615614745878,0.5285714285714286,0.0025728581952218425,0.0017157153380789854,0.8571428571428571,1.0,0.0,
ridge_wind_weather_only,2023-03-23 23:00:00+00:00,70,0.08756472238349133,0.17632457388750564,0.5142857142857142,4.546336366628606e-05,-2.5965207762285362e-05,0.07142857142857142,1.0,0.0,
ridge_wind_weather_only,2023-03-24 23:00:00+00:00,70,0.004117378368756979,0.007407469615117747,0.6142857142857143,-0.005490421471061643,-0.005490421471061643,0.0,1.0,0.0,
ridge_wind_weather_only,2023-03-27 23:00:00+00:00,70,-0.015645174580959872,-0.04641631477173265,0.37142857142857144,-0.008038170116777703,-0.008038170116777703,0.0,1.0,0.0,
ridge_wind_weather_only,2023-03-28 23:00:00+00:00,70,-0.005238852928501755,-0.05791990453577856,0.4,0.001606035479027026,0.001606035479027026,0.0,1.0,0.0,
ridge_wind_weather_only,2023-03-29 23:00:00+00:00,70,0.207817552961282,0.24366172661614705,0.5571428571428572,0.002738904294918714,0.001738904294918714,1.0,1.0,0.0,
ridge_wind_weather_only,2023-03-30 23:00:00+00:00,70,0.22346211252819156,0.28793427757161827,0.6857142857142857,0.010777608033180543,0.010349036604609113,0.42857142857142855,1.0,0.0,
ridge_wind_weather_only,2023-03-31 23:00:00+00:00,70,0.13442929718614408,0.168802259782231,0.6285714285714286,0.0035525867444392506,0.0033383010301535365,0.21428571428571427,1.0,0.0,
ridge_wind_weather_only,2023-04-03 23:00:00+00:00,70,0.19592987126911715,0.06590159660168061,0.6,0.007927208216880989,0.007784351074023846,0.14285714285714285,1.0,0.0,
ridge_wind_weather_only,2023-04-04 23:00:00+00:00,70,0.13574749457524382,0.012977427387725667,0.4142857142857143,0.010798009805988707,0.010726581234560136,0.07142857142857142,1.0,0.0,
ridge_wind_weather_only,2023-04-05 23:00:00+00:00,70,-0.012824133227230791,-0.1809949164872181,0.35714285714285715,0.00038595942914056993,0.00010024514342628425,0.2857142857142857,1.0,0.0,
ridge_wind_weather_only,2023-04-06 23:00:00+00:00,70,-0.11021505612284103,-0.13578446886213252,0.4142857142857143,-0.008344537006193607,-0.008558822720479321,0.21428571428571427,1.0,0.0,
ridge_wind_weather_only,2023-04-11 23:00:00+00:00,70,-0.10571761576121443,-0.07891730548612524,0.5857142857142857,-0.005633172290105971,-0.006347458004391685,0.7142857142857142,1.0,0.0,
ridge_wind_weather_only,2023-04-12 23:00:00+00:00,70,-0.20640231471984108,-0.11072922925957665,0.45714285714285713,-0.005973628255909328,-0.0063307711130521855,0.3571428571428571,1.0,0.0,
ridge_wind_weather_only,2023-04-13 23:00:00+00:00,70,-0.07413075598702015,-0.16420848017595643,0.34285714285714286,-0.002019450978692393,-0.00287659383583525,0.8571428571428571,1.0,0.0,
ridge_wind_weather_only,2023-04-14 23:00:00+00:00,70,-0.22915089140705588,-0.3320154210434947,0.3142857142857143,-0.0136282844786122,-0.014556855907183627,0.9285714285714285,1.0,0.0,
ridge_wind_weather_only,2023-04-17 23:00:00+00:00,70,-0.02414720658254156,0.059432023656177266,0.5285714285714286,-0.0026360666834057893,-0.0029932095405486464,0.3571428571428571,1.0,0.0,
ridge_wind_weather_only,2023-04-18 23:00:00+00:00,70,-0.06106898186833657,-0.019255592849634247,0.4,-0.001476952442092343,-0.0016198095849494858,0.14285714285714285,1.0,0.0,
ridge_wind_weather_only,2023-04-19 23:00:00+00:00,70,-0.1006774114346898,-0.16342370949321788,0.5142857142857142,-0.007822836980642463,-0.008822836980642464,1.0,1.0,0.0,
ridge_wind_weather_only,2023-04-20 23:00:00+00:00,70,-0.07713642292535527,-0.008938729483875937,0.5428571428571428,-0.0016479500995850319,-0.002505092956727889,0.8571428571428571,1.0,0.0,
ridge_wind_weather_only,2023-04-21 23:00:00+00:00,70,-0.012934814379267327,-0.06551935480955362,0.38571428571428573,-0.00015580432289601792,-0.0004415186086103036,0.2857142857142857,1.0,0.0,
ridge_wind_weather_only,2023-04-24 23:00:00+00:00,70,0.17255720995069998,0.10939320489012248,0.5,0.0053324834690131355,0.004261054897584564,1.0714285714285714,1.0,0.0,
ridge_wind_weather_only,2023-04-25 23:00:00+00:00,70,0.2366899408631152,0.27087987078332393,0.5571428571428572,0.008240513086944396,0.007311941658372967,0.9285714285714285,1.0,0.0,
ridge_wind_weather_only,2023-04-26 23:00:00+00:00,70,0.0649757362703427,0.08567398965702078,0.5,0.006574616480413741,0.0064317593375565986,0.14285714285714285,1.0,0.0,
ridge_wind_weather_only,2023-04-27 23:00:00+00:00,70,0.03631024951729991,0.040099867813105115,0.4714285714285714,0.006045709539861939,0.005831423825576224,0.21428571428571427,1.0,0.0,
ridge_wind_weather_only,2023-04-28 23:00:00+00:00,70,-0.14749441429697302,-0.04720108545447122,0.5285714285714286,0.00044638264715182496,0.00016066836143753928,0.2857142857142857,1.0,0.0,
ridge_wind_weather_only,2023-05-01 23:00:00+00:00,70,-0.13179965886668057,0.10594774961799265,0.6428571428571429,-0.0007901131264424818,-0.001004398840728196,0.21428571428571427,1.0,0.0,
ridge_wind_weather_only,2023-05-02 23:00:00+00:00,70,0.07906571643426556,0.1261758131856749,0.6428571428571429,0.007027709470296607,0.006599138041725179,0.42857142857142855,1.0,0.0,
ridge_wind_weather_only,2023-05-03 23:00:00+00:00,70,0.14526937544949167,0.15040800060877327,0.6,0.009138287694085239,0.008995430551228097,0.14285714285714285,1.0,0.0,
ridge_wind_weather_only,2023-05-04 23:00:00+00:00,70,0.13906373932321292,0.12026132194259638,0.6142857142857143,0.006862105349200021,0.006362105349200021,0.5,1.0,0.0,
ridge_wind_weather_only,2023-05-05 23:00:00+00:00,70,0.0030827221670835054,-0.00401955715549025,0.5428571428571428,-0.0003302377424002818,-0.0004016663138288532,0.07142857142857142,1.0,0.0,
ridge_wind_weather_only,2023-05-08 23:00:00+00:00,70,-0.017025061630294495,-0.052675339485281754,0.42857142857142855,0.001726385429608715,0.0016549568581801434,0.07142857142857142,1.0,0.0,
ridge_wind_weather_only,2023-05-09 23:00:00+00:00,70,0.077879630639559,0.016690732569464278,0.44285714285714284,0.006639211783703671,0.006496354640846529,0.14285714285714285,1.0,0.0,
ridge_wind_weather_only,2023-05-10 23:00:00+00:00,70,0.14618138692133112,0.10242214447156346,0.5285714285714286,0.009631475243696614,0.009488618100839471,0.14285714285714285,1.0,0.0,
ridge_wind_weather_only,2023-05-11 23:00:00+00:00,70,0.14582617644278767,0.06117383175688971,0.6428571428571429,0.00018912540332853943,0.00011769683189996801,0.07142857142857142,1.0,0.0,
ridge_wind_weather_only,2023-05-12 23:00:00+00:00,70,0.2954624356181082,0.09899595051521702,0.5714285714285714,0.004368723998961293,0.00372586685610415,0.6428571428571428,1.0,0.0,
ridge_wind_weather_only,2023-05-15 23:00:00+00:00,70,0.029555984126223935,0.12104609262533496,0.6142857142857143,-0.0009127852912325284,-0.0011270710055182427,0.21428571428571427,1.0,0.0,
ridge_wind_weather_only,2023-05-16 23:00:00+00:00,70,-0.006449735953361549,-0.060082809100399495,0.4714285714285714,0.002293434279024504,0.00207914856473879,0.21428571428571427,1.0,0.0,
ridge_wind_weather_only,2023-05-17 23:00:00+00:00,70,0.2070964686793695,0.12594612420536117,0.42857142857142855,0.010559255603827809,0.010487827032399238,0.07142857142857142,1.0,0.0,
ridge_wind_weather_only,2023-05-18 23:00:00+00:00,70,0.2789945041737787,0.1428282642584202,0.4,0.009582907117399167,0.009582907117399167,0.0,1.0,0.0,
ridge_wind_weather_only,2023-05-19 23:00:00+00:00,70,0.14935891213574815,-0.0918947328738509,0.5,0.0005317886072157327,0.0005317886072157327,0.0,1.0,0.0,
ridge_wind_weather_only,2023-05-22 23:00:00+00:00,70,-0.0383497429747609,-0.023696246469032997,0.45714285714285713,-0.002298948196951132,-0.002298948196951132,0.0,1.0,0.0,
ridge_wind_weather_only,2023-05-23 23:00:00+00:00,70,-0.20764460382386166,-0.3319005765533378,0.4142857142857143,-0.005319051955950121,-0.005319051955950121,0.0,1.0,0.0,
ridge_wind_weather_only,2023-05-24 23:00:00+00:00,70,0.024707122905923543,-0.1363204098161979,0.5142857142857142,-0.007898807655647143,-0.00825595051279,0.3571428571428571,1.0,0.0,
ridge_wind_weather_only,2023-05-25 23:00:00+00:00,70,-0.17746642706820734,-0.1361481430809626,0.32857142857142857,-0.01370066082149115,-0.013986375107205434,0.2857142857142857,1.0,0.0,
ridge_wind_weather_only,2023-05-26 23:00:00+00:00,70,-0.051781694014790686,0.048100700627366655,0.45714285714285713,0.0005014616328910925,7.289020431966399e-05,0.42857142857142855,1.0,0.0,
ridge_wind_weather_only,2023-05-29 23:00:00+00:00,70,-0.08534877959815189,0.18666057800162345,0.4714285714285714,0.006027654253940507,0.005741939968226221,0.2857142857142857,1.0,0.0,
ridge_wind_weather_only,2023-05-30 23:00:00+00:00,70,0.10436419515326895,0.17588433667523765,0.5285714285714286,0.005203883107502575,0.005132454536074004,0.07142857142857142,1.0,0.0,
ridge_wind_weather_only,2023-05-31 23:00:00+00:00,70,0.020716417922301188,0.09673734220879868,0.5,-0.0017899767516775964,-0.0017899767516775964,0.0,1.0,0.0,
ridge_wind_weather_only,2023-06-01 23:00:00+00:00,70,0.1294576500363381,0.24140311830972877,0.6,0.002046403664653369,0.0016178322360819403,0.42857142857142855,1.0,0.0,
ridge_wind_weather_only,2023-06-02 23:00:00+00:00,70,0.010564661888725613,-0.06048476481594853,0.4857142857142857,0.0005572995274564179,0.0003430138131707036,0.21428571428571427,1.0,0.0,
ridge_wind_weather_only,2023-06-05 23:00:00+00:00,70,-0.14311776392392447,-0.056637474395693575,0.45714285714285713,0.00043489993284193183,-0.0010651000671580682,1.5,1.0,0.0,
ridge_wind_weather_only,2023-06-06 23:00:00+00:00,70,-0.0024389165505475413,0.0544937105794321,0.4,0.0025804204300289464,0.0025804204300289464,0.0,1.0,0.0,
ridge_wind_weather_only,2023-06-07 23:00:00+00:00,70,0.10106369824211629,0.20595445234797663,0.4714285714285714,0.011881388417642774,0.011524245560499916,0.3571428571428571,1.0,0.0,
ridge_wind_weather_only,2023-06-08 23:00:00+00:00,70,-0.11475391068623919,-0.007043857017211723,0.5571428571428572,0.0007037478948883639,6.089075203122112e-05,0.6428571428571428,1.0,0.0,
ridge_wind_weather_only,2023-06-09 23:00:00+00:00,70,0.04422489803630966,0.070246546479282,0.5285714285714286,-0.00039518163240797927,-0.0007523244895508364,0.3571428571428571,1.0,0.0,
ridge_wind_weather_only,2023-06-12 23:00:00+00:00,70,-0.018299721313254542,0.06609358228378283,0.4857142857142857,0.0022470525487990646,0.0017470525487990646,0.5,1.0,0.0,
ridge_wind_weather_only,2023-06-13 23:00:00+00:00,70,-0.054546894148838024,-0.06825650577004623,0.4714285714285714,-0.000950467218914043,-0.0012361815046283287,0.2857142857142857,1.0,0.0,
ridge_wind_weather_only,2023-06-14 23:00:00+00:00,70,0.04603458408227106,0.01835597767673881,0.45714285714285713,0.00848249509525218,0.008125352238109323,0.3571428571428571,1.0,0.0,
ridge_wind_weather_only,2023-06-15 23:00:00+00:00,70,0.03640204955662654,0.010508270849353083,0.4857142857142857,0.0024527291185433104,0.0019527291185433104,0.5,1.0,0.0,
ridge_wind_weather_only,2023-06-16 23:00:00+00:00,70,0.2063859250614278,0.20637554881188516,0.6285714285714286,0.010209115794203331,0.009994830079917617,0.21428571428571427,1.0,0.0,
ridge_wind_weather_only,2023-06-19 23:00:00+00:00,70,0.2772625603427321,0.3228306860116656,0.6714285714285714,0.00948848728227411,0.009202772996559826,0.2857142857142857,1.0,0.0,
ridge_wind_weather_only,2023-06-20 23:00:00+00:00,70,0.19262109849844353,0.17127291464676767,0.5571428571428572,0.005961357731072049,0.005747072016786334,0.21428571428571427,1.0,0.0,
ridge_wind_weather_only,2023-06-21 23:00:00+00:00,70,0.014629702423775542,-0.009493811186300782,0.5857142857142857,-0.0012263186696969497,-0.001440604383982664,0.21428571428571427,1.0,0.0,
ridge_wind_weather_only,2023-06-22 23:00:00+00:00,70,-0.33359397881689934,-0.25568211658589884,0.4,-0.0061110059974003785,-0.00668243456882895,0.5714285714285714,1.0,0.0,
ridge_wind_weather_only,2023-06-23 23:00:00+00:00,70,0.052046656399601605,-0.0817501362433279,0.4857142857142857,0.004874689103435224,0.004731831960578081,0.14285714285714285,1.0,0.0,
ridge_wind_weather_only,2023-06-26 23:00:00+00:00,70,0.041034682381784954,-0.0605996093061054,0.5428571428571428,0.0034083529504959093,0.0032654958076387664,0.14285714285714285,1.0,0.0,
ridge_wind_weather_only,2023-06-27 23:00:00+00:00,70,0.032738626997925714,0.112987837565995,0.6285714285714286,-0.005757628533127199,-0.006329057104555771,0.5714285714285714,1.0,0.0,
ridge_wind_weather_only,2023-06-28 23:00:00+00:00,70,-0.1323970153296506,-0.11247103736028909,0.5142857142857142,0.0006140241801404007,-0.00024311867700245644,0.8571428571428571,1.0,0.0,
ridge_wind_weather_only,2023-06-29 23:00:00+00:00,70,-0.0941338724513625,-0.031199419825948135,0.5571428571428572,0.000572856122260282,0.000572856122260282,0.0,1.0,0.0,
ridge_wind_weather_only,2023-06-30 23:00:00+00:00,70,-0.22485155172504875,-0.29231750894593855,0.38571428571428573,-0.006104296896257557,-0.0067471540391147,0.6428571428571428,1.0,0.0,
ridge_wind_weather_only,2023-07-03 23:00:00+00:00,70,-0.23363010388930935,-0.2480640987388269,0.42857142857142855,-0.0057545611043855385,-0.00682598967581411,1.0714285714285714,1.0,0.0,
ridge_wind_weather_only,2023-07-04 23:00:00+00:00,70,-0.24443074473645088,-0.2046145999628132,0.38571428571428573,-0.005227751369234972,-0.005442037083520686,0.21428571428571427,1.0,0.0,
ridge_wind_weather_only,2023-07-05 23:00:00+00:00,70,-0.15496384727957455,-0.15115581213293744,0.4142857142857143,-0.0019154263823909427,-0.001986854953819514,0.07142857142857142,1.0,0.0,
ridge_wind_weather_only,2023-07-06 23:00:00+00:00,70,-0.04244206315589085,0.09266036280823002,0.5285714285714286,0.0004699330613558971,0.0003270759184987543,0.14285714285714285,1.0,0.0,
ridge_wind_weather_only,2023-07-07 23:00:00+00:00,70,0.09412287097840784,0.12726683584216514,0.5571428571428572,0.007137904230705472,0.007137904230705472,0.0,1.0,0.0,
ridge_wind_weather_only,2023-07-10 23:00:00+00:00,70,-0.04746323023870548,-0.02536149157630753,0.44285714285714284,0.0010859644540152677,0.0010859644540152677,0.0,1.0,0.0,
ridge_wind_weather_only,2023-07-11 23:00:00+00:00,70,-0.07790004821252162,0.000497659457346412,0.4142857142857143,-0.00023988579949226805,-0.00023988579949226805,0.0,1.0,0.0,
ridge_wind_weather_only,2023-07-12 23:00:00+00:00,70,-0.16856477147187757,-0.22254948117564352,0.38571428571428573,-0.007650143627031756,-0.007650143627031756,0.0,1.0,0.0,
ridge_wind_weather_only,2023-07-13 23:00:00+00:00,70,-0.02683977625790709,-0.09214356260252411,0.4142857142857143,-0.0018820372186013064,-0.0022391800757441634,0.3571428571428571,1.0,0.0,
ridge_wind_weather_only,2023-07-14 23:00:00+00:00,70,-0.02049246195267239,-0.048483515594556215,0.4857142857142857,-0.0026098450845050596,-0.0033241307987907738,0.7142857142857142,1.0,0.0,
ridge_wind_weather_only,2023-07-17 23:00:00+00:00,70,0.1992456825779789,0.2430492226686438,0.6,0.012477446816593714,0.012048875388022285,0.42857142857142855,1.0,0.0,
ridge_wind_weather_only,2023-07-18 23:00:00+00:00,70,0.06478372751618817,0.10025923990694253,0.4142857142857143,-0.0062545429139607275,-0.006325971485389299,0.07142857142857142,1.0,0.0,
ridge_wind_weather_only,2023-07-19 23:00:00+00:00,70,-0.012751156165021793,-0.0845446855038116,0.4142857142857143,-0.005566370443184763,-0.005709227586041906,0.14285714285714285,1.0,0.0,
ridge_wind_weather_only,2023-07-20 23:00:00+00:00,70,-0.1405042230075465,-0.2057439041160224,0.32857142857142857,-0.012152837538868644,-0.012367123253154358,0.21428571428571427,1.0,0.0,
ridge_wind_weather_only,2023-07-21 23:00:00+00:00,70,-0.09720180143472669,-0.1786406044390024,0.45714285714285713,-0.008227647618713384,-0.008299076190141955,0.07142857142857142,1.0,0.0,
ridge_wind_weather_only,2023-07-24 23:00:00+00:00,70,-0.23175179415414204,-0.2827471347661999,0.45714285714285713,-0.008261204818478638,-0.008261204818478638,0.0,1.0,0.0,
ridge_wind_weather_only,2023-07-25 23:00:00+00:00,70,-0.21574560949192081,-0.14143098962817835,0.42857142857142855,-0.0035379917746546532,-0.0036094203460832245,0.07142857142857142,1.0,0.0,
ridge_wind_weather_only,2023-07-26 23:00:00+00:00,70,-0.08666618621684134,0.06109780325798865,0.5142857142857142,0.00018882836695913941,0.000117399795530568,0.07142857142857142,1.0,0.0,
