model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,tx_cost_bps,fold
ridge_wind_weather_only,3900,130,0.0004708397427974071,0.015419754462126112,0.518974358974359,0.03191637434726839,0.01751729476205798,1.4505799528053476,0.8372930535679939,1.1657517670301538,-0.6127510952173022,0.1696068482185267,-3.612773314599979,-0.3108512934138865,-0.16960175546924322,-0.3161017554692432,1.126923076923077,10.0,fold_2019_2023_to_2024h2
elasticnet_full,3900,130,0.0004710967450331328,0.015429827624757775,0.5015384615384615,0.0032554360999427863,0.016018528667698654,0.130213192305315,0.8189632620309115,1.1402314467759824,-0.15960636311839546,0.1545916456761589,-1.032438476350407,-0.1770184694133142,0.03316338410558968,-0.08233661589441037,0.8884615384615384,10.0,fold_2019_2023_to_2024h2
hist_gradient_boosting_full,3900,130,0.00047755602040074253,0.015532241259370626,0.49333333333333335,0.030300291629890303,0.005604673819376889,1.1016432190211412,0.26874613753215576,0.3741716038077675,-0.9906331713176231,0.18320371359178994,-5.407276697048444,-0.5224738631162648,-0.35754092171147234,-0.5110409217114722,1.1807692307692306,10.0,fold_2019_2023_to_2024h2
lagged_return_reversal,3900,130,0.0010355768573113717,0.021578251642480256,0.4848717948717949,0.01227579430270215,-0.00019664105805070693,0.5538362649908406,-0.010436092726189167,-0.014530030417190847,0.04876187159407575,0.1973031659132261,0.24714186094470078,-0.1500959932241903,0.22165493375884862,0.025154933758848603,1.5115384615384615,10.0,fold_2019_2023_to_2024h2
ridge_finance_only,3900,130,0.0004717044121739487,0.01543992890836063,0.49435897435897436,-0.006087110677897145,-0.0019716405643282415,-0.33385603735980524,-0.10800840670838999,-0.15037864035521026,-0.5546494926680986,0.17670649284282366,-3.138817842768497,-0.2997892425195425,-0.1606287065351303,-0.2861287065351303,0.9653846153846154,10.0,fold_2019_2023_to_2024h2
rolling_momentum_21d,3900,130,0.011066477588079984,0.06995456559547034,0.4928205128205128,-0.02892237851696177,-0.0024012254442296226,-1.3649698940557082,-0.14187865346754408,-0.19753572572809733,-0.6501711968411104,0.20601443661212243,-3.15594968747376,-0.463384042690281,-0.2879057761481919,-0.3354057761481919,0.36538461538461536,10.0,fold_2019_2023_to_2024h2
rolling_mean_5d,3900,130,0.0005602836200236744,0.01707830738749652,0.49333333333333335,-0.007301856805652128,-0.013255517509307486,-0.3014405976294386,-0.7097683220462974,-0.9882008122265005,-0.8873803811732185,0.19371906656660495,-4.580759121447229,-0.45374106578854817,-0.36127559346237453,-0.45777559346237456,0.7423076923076923,10.0,fold_2019_2023_to_2024h2
ridge_full,3900,130,0.0004746440712459522,0.015480567825512317,0.4930769230769231,-0.028370639844300084,-0.029398324629744958,-1.2178937665313587,-1.5924090518673275,-2.217089534110652,-0.6775324643674621,0.1582037146874414,-4.282658379457422,-0.34836910175202196,-0.2313540490784527,-0.34952071574511934,0.9089743589743589,10.0,fold_2019_2023_to_2024h2
country_sector_dummy,3900,130,0.00047258730121342856,0.015445505403778842,0.4841025641025641,-0.048602216428008604,-0.03148503634217293,-1.5681641823603443,-1.7106813328097437,-2.381758427411236,-0.12975884911167895,0.16961742348391495,-0.7650089622071411,-0.3095810202437169,-0.06593908882745342,-0.06693908882745342,0.007692307692307693,10.0,fold_2019_2023_to_2024h2
ridge_country_features_only,3900,130,0.00047258730121342856,0.015445505403778842,0.4841025641025641,-0.048602216428008604,-0.03148503634217293,-1.5681641823603443,-1.7106813328097437,-2.381758427411236,-0.12975884911167895,0.16961742348391495,-0.7650089622071411,-0.3095810202437169,-0.06593908882745342,-0.06693908882745342,0.007692307692307693,10.0,fold_2019_2023_to_2024h2
ridge_price_only,3900,130,0.00047230667889295626,0.015441185064831693,0.49128205128205127,-0.04292115097252847,-0.03184877950513574,-1.8315187865969185,-1.5540151802930644,-2.163634267235932,0.08499030827039465,0.16446972016631697,0.5167535287617062,-0.08739509092317901,0.16317753998075915,0.04384420664742581,0.9179487179487178,10.0,fold_2019_2023_to_2024h2
zero_score,3900,130,0.0004709780163780258,0.015432163814492438,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,fold_2019_2023_to_2024h2
