model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,max_group_net_exposure,tx_cost_bps,periods_per_year,portfolio_mode,selection_buffer,horizon_days,portfolio_group
ridge_wind_weather_only,27020,386,0.001867282145427471,0.02943178514514448,0.5043671354552184,0.011364945104933931,0.005518856628317208,1.5402767401718844,0.7104763083839278,0.2567268052226443,-0.001134071149186245,0.06507082307571609,-0.017428258865984307,-0.3384856970818241,0.18274302651615293,-0.008685544912418464,0.24796447076239825,,20.0,50.4,buffered,0.2,5,none
ridge_wind_weather_only,27020,386,0.001867282145427471,0.02943178514514448,0.5043671354552184,0.011364945104933931,0.005518856628317208,1.5402767401718844,0.7104763083839278,0.2567268052226443,0.029275035588762627,0.056961966807190796,0.5139400415694038,-0.2639072088115262,0.2614365483161649,0.22420959796155504,0.09644287656634698,0.0,10.0,50.4,buffered,0.1,5,subsector
ridge_wind_weather_only,27020,386,0.001867282145427471,0.02943178514514448,0.5043671354552184,0.011364945104933931,0.005518856628317208,1.5402767401718844,0.7104763083839278,0.2567268052226443,0.029275035588762627,0.056961966807190796,0.5139400415694038,-0.2639072088115262,0.2614365483161649,0.22420959796155504,0.09644287656634698,0.0,10.0,50.4,buffered,0.15,5,subsector
ridge_wind_weather_only,27020,386,0.001867282145427471,0.02943178514514448,0.5043671354552184,0.011364945104933931,0.005518856628317208,1.5402767401718844,0.7104763083839278,0.2567268052226443,0.027996139340118305,0.057064018818956376,0.4906093177373293,-0.27750577676350763,0.2515212596708993,0.2144148766921759,0.09613052585161505,0.0,10.0,50.4,buffered,0.2,5,subsector
rolling_momentum_21d,27020,386,0.010345072091130409,0.07223157542454081,0.4902294596595115,0.01419388092138748,0.011154024619635937,1.318783373536849,1.1058593763129918,0.39959635719890063,0.019848416231445388,0.05630909588448771,0.35249040887039573,-0.3002837702900774,0.18734699732813334,0.15201366399479999,0.09153713298791018,0.0,10.0,50.4,buffered,0.1,5,subsector
rolling_momentum_21d,27020,386,0.010345072091130409,0.07223157542454081,0.4902294596595115,0.01419388092138748,0.011154024619635937,1.318783373536849,1.1058593763129918,0.39959635719890063,0.019848416231445388,0.05630909588448771,0.35249040887039573,-0.3002837702900774,0.18734699732813334,0.15201366399479999,0.09153713298791018,0.0,10.0,50.4,buffered,0.15,5,subsector
rolling_momentum_21d,27020,386,0.010345072091130409,0.07223157542454081,0.4902294596595115,0.01419388092138748,0.011154024619635937,1.318783373536849,1.1058593763129918,0.39959635719890063,0.017308610774194193,0.05652286960251929,0.3062231428784842,-0.27600701505204844,0.16681020629239754,0.13256197934204283,0.08872597655532283,0.0,10.0,50.4,buffered,0.2,5,subsector
ridge_wind_weather_only,27020,386,0.001867282145427471,0.02943178514514448,0.5043671354552184,0.011364945104933931,0.005518856628317208,1.5402767401718844,0.7104763083839278,0.2567268052226443,0.024414314609818733,0.0571183407397939,0.42743389064888354,-0.27460933647110075,0.2614365483161649,0.18698264760694508,0.09644287656634698,0.0,20.0,50.4,buffered,0.1,5,subsector
ridge_wind_weather_only,27020,386,0.001867282145427471,0.02943178514514448,0.5043671354552184,0.011364945104933931,0.005518856628317208,1.5402767401718844,0.7104763083839278,0.2567268052226443,0.024414314609818733,0.0571183407397939,0.42743389064888354,-0.27460933647110075,0.2614365483161649,0.18698264760694508,0.09644287656634698,0.0,20.0,50.4,buffered,0.15,5,subsector
ridge_wind_weather_only,27020,386,0.001867282145427471,0.02943178514514448,0.5043671354552184,0.011364945104933931,0.005518856628317208,1.5402767401718844,0.7104763083839278,0.2567268052226443,0.023151160837196903,0.05721351391805871,0.40464497374438557,-0.2882079044230821,0.2515212596708993,0.17730849371345248,0.09613052585161505,0.0,20.0,50.4,buffered,0.2,5,subsector
rolling_momentum_21d,27020,386,0.010345072091130409,0.07223157542454081,0.4902294596595115,0.01419388092138748,0.011154024619635937,1.318783373536849,1.1058593763129918,0.39959635719890063,0.015234944728854715,0.05639532403283613,0.27014553050505,-0.3114472245522956,0.18734699732813334,0.11668033066146666,0.09153713298791018,0.0,20.0,50.4,buffered,0.1,5,subsector
rolling_momentum_21d,27020,386,0.010345072091130409,0.07223157542454081,0.4902294596595115,0.01419388092138748,0.011154024619635937,1.318783373536849,1.1058593763129918,0.39959635719890063,0.015234944728854715,0.05639532403283613,0.27014553050505,-0.3114472245522956,0.18734699732813334,0.11668033066146666,0.09153713298791018,0.0,20.0,50.4,buffered,0.15,5,subsector
rolling_momentum_21d,27020,386,0.010345072091130409,0.07223157542454081,0.4902294596595115,0.01419388092138748,0.011154024619635937,1.318783373536849,1.1058593763129918,0.39959635719890063,0.012836821555805922,0.05659496872937727,0.22681912975671625,-0.28449637675417594,0.16681020629239754,0.09831375239168821,0.08872597655532283,0.0,20.0,50.4,buffered,0.2,5,subsector
