model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,tx_cost_bps,fold
rolling_momentum_21d,3840,128,0.01353876247376542,0.08264023693369177,0.5013020833333334,0.040485843672311186,0.049631237863850694,1.473599281448863,2.2269888989419546,3.1247360489961484,0.1860560741623659,0.132126075828683,1.4081707414334284,-0.08541414967353267,0.13550467259040805,0.09450467259040807,0.3203125,10.0,fold_2019_2022_to_2023h2
rolling_mean_5d,3840,128,0.000515693400703376,0.014266796242070195,0.49505208333333334,0.0012545985434395924,0.010424830234555567,0.045562534005765355,0.46645545785404274,0.6544936910552249,0.04638903312115294,0.13789690927394782,0.33640371902024196,-0.0778878444675189,0.11189601682344276,0.02356268349010943,0.6901041666666666,10.0,fold_2019_2022_to_2023h2
hist_gradient_boosting_full,3840,128,0.0003984581547334336,0.011840805062475231,0.5205729166666667,0.03255475174494714,-0.006850897666448632,1.1927328841822433,-0.3449590878905423,-0.48401951975266827,-0.37827403756422884,0.11838537138986811,-3.195276858307876,-0.20776765369722908,-0.03380586035008451,-0.19213919368341784,1.2369791666666665,10.0,fold_2019_2022_to_2023h2
ridge_wind_weather_only,3840,128,0.00039793983929823945,0.011847329441750645,0.50390625,-0.014330140551276398,-0.021486717185815213,-0.7149783784577624,-1.1712979532124266,-1.6434733645314277,-0.49820627416085733,0.10454453138355208,-4.76549339853122,-0.25776342972883076,-0.09122382179599105,-0.25305715512932436,1.2643229166666665,10.0,fold_2019_2022_to_2023h2
country_sector_dummy,3840,128,0.00039832000873055574,0.011853658060888773,0.4869791666666667,-0.01811619322866849,-0.024525146425879902,-0.8388375333379376,-1.165807275951856,-1.6357692771075256,-0.02849559806563892,0.12132215773738274,-0.2348754637823148,-0.15741446192595537,0.0006927120936437228,-0.014473954573022942,0.11848958333333333,10.0,fold_2019_2022_to_2023h2
ridge_country_features_only,3840,128,0.00039832000873055574,0.011853658060888773,0.4869791666666667,-0.01811619322866849,-0.024525146425879902,-0.8388375333379376,-1.165807275951856,-1.6357692771075256,-0.02849559806563892,0.12132215773738274,-0.2348754637823148,-0.15741446192595537,0.0006927120936437228,-0.014473954573022942,0.11848958333333333,10.0,fold_2019_2022_to_2023h2
lagged_return_reversal,3840,128,0.0009246203257869321,0.01932939220831485,0.49140625,-0.014576137092242843,-0.02509498918325681,-0.5263502853420187,-1.057331270944068,-1.4835642600731072,-0.4221314026485532,0.1255320567812208,-3.3627378812429587,-0.24105186480051682,-0.02108261721831275,-0.21441595055164606,1.5104166666666665,10.0,fold_2019_2022_to_2023h2
ridge_finance_only,3840,128,0.00039940990481940515,0.011872548595089176,0.48125,-0.01314558121225228,-0.02531123002873164,-0.4854963932905085,-1.0491104696893139,-1.472029476920588,-0.512853410081706,0.13400267729622506,-3.8271877878081284,-0.27871148510124333,-0.10366363686689829,-0.26049697020023166,1.2252604166666667,10.0,fold_2019_2022_to_2023h2
elasticnet_full,3840,128,0.00039842505606660247,0.01185179736802694,0.48541666666666666,-0.012488453250906261,-0.025945159091124208,-0.45219601820053534,-1.0954468288230617,-1.5370450195814618,-0.3881080401126785,0.12016932571450797,-3.2296764403482254,-0.22361760200994027,-0.012300909263582752,-0.1971342425969161,1.4440104166666665,10.0,fold_2019_2022_to_2023h2
ridge_price_only,3840,128,0.00039805757359255946,0.01183768017879807,0.49166666666666664,-0.025062876657435586,-0.028175399070532802,-1.2545107841456198,-1.3905595660949766,-1.9511240520856634,-0.39222600775521393,0.0921409435988262,-4.2568047649146346,-0.21738908783898464,-0.0918925753677277,-0.19922590870106105,0.8385416666666665,10.0,fold_2019_2022_to_2023h2
ridge_full,3840,128,0.0004005596449541003,0.011915600229645334,0.48802083333333335,-0.030434341933211515,-0.03735059275780181,-1.2790956297028984,-1.742058334385167,-2.4443195381412632,-0.37113302801017295,0.10858714142005044,-3.417835879614047,-0.21666127691597895,-0.0630120142273895,-0.18851201422738945,0.98046875,10.0,fold_2019_2022_to_2023h2
zero_score,3840,128,0.000397960233276085,0.011836795161556035,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,fold_2019_2022_to_2023h2
