model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,tx_cost_bps,fold
lagged_return_reversal,3900,130,0.0018157816396088937,0.028568411853995345,0.5002564102564102,0.04419901261164842,0.023249715385305868,1.6248469282510059,1.0071911959900814,1.4022986473603933,0.10497092336562466,0.28246707969960844,0.3716217956345806,-0.22934854215315648,0.16998500014893336,0.05415166681560002,0.8910256410256409,10.0,fold_2019_2023_to_2024h2
ridge_wind_weather_only,3900,130,0.0017377473999978749,0.02773236243154017,0.5274358974358975,0.0316017224233205,0.004989968587499182,1.6000386832451237,0.2735553034103907,0.3808673402606177,0.033579137527169525,0.20194482851050072,0.16627876918087794,-0.17896396311104829,0.11665590427988902,0.017322570946555704,0.7641025641025642,10.0,fold_2019_2023_to_2024h2
rolling_mean_5d,3900,130,0.0018001088505153907,0.028308198889197615,0.49641025641025643,-0.012878504787051106,-0.006961402469720136,-0.45982211468243994,-0.33050248107392305,-0.4601541236702593,-0.1491409197820189,0.27754187782909734,-0.5373636618321642,-0.2449121626789778,-0.02343777607802562,-0.07693777607802561,0.4115384615384615,10.0,fold_2019_2023_to_2024h2
ridge_finance_only,3900,130,0.0017411083216548142,0.02774272823903053,0.5005128205128205,0.014940813907153756,-0.011044789607119066,0.6632590157223986,-0.5692348240134968,-0.7925379281734894,-0.03073686754456375,0.22638594632509484,-0.13577197720756473,-0.2973488241769519,0.048643679441296384,-0.01585632055870352,0.49615384615384606,10.0,fold_2019_2023_to_2024h2
rolling_momentum_21d,3900,130,0.010940684183674745,0.07090471693107732,0.48615384615384616,0.033984642560167616,-0.020094062843741017,1.3221322557473314,-0.8545160470990726,-1.1897311074257844,-0.175174243156084,0.2882565084418636,-0.607702646864654,-0.5461838016829084,-0.06520099845353539,-0.09036766512020206,0.19358974358974357,10.0,fold_2019_2023_to_2024h2
ridge_price_only,3900,130,0.0017457947277544547,0.027780342366144788,0.47923076923076924,-0.0637795562906265,-0.020367623898780315,-3.5147176148145114,-1.125433457473064,-1.566925744974592,-0.5291241800399087,0.22063613062405768,-2.3981755777864167,-0.22115593550385898,-0.22512755319519107,-0.27296088652852435,0.367948717948718,10.0,fold_2019_2023_to_2024h2
hist_gradient_boosting_full,3900,130,0.001748246230011421,0.027845575851949727,0.498974358974359,-0.02243814642589535,-0.02303502744833531,-0.8184168780189246,-1.1161577409955166,-1.5540112906767891,0.03845725786789472,0.2857165236337459,0.13459934825887876,-0.5335115847287453,0.07900572826518376,0.019839061598517116,0.4551282051282051,10.0,fold_2019_2023_to_2024h2
elasticnet_full,3900,130,0.0017499683470474491,0.027858907154151027,0.48538461538461536,-0.06185280567623818,-0.04580815396782131,-3.577050392061053,-3.1717681096988763,-4.416009738448276,-0.6898193689968155,0.18843381032558262,-3.6608046496800184,-0.4292195750481481,-0.3125258649586746,-0.35585919829200796,0.3333333333333333,10.0,fold_2019_2023_to_2024h2
ridge_full,3900,130,0.0017612710455394557,0.028016029446568395,0.48333333333333334,-0.05265791066498401,-0.04974920765126404,-3.038971711944456,-3.416268273103775,-4.756424001189171,-0.6688305770529607,0.21033210135058084,-3.179878738234808,-0.42154843747536463,-0.3010316468924003,-0.34503164689240035,0.3384615384615385,10.0,fold_2019_2023_to_2024h2
country_sector_dummy,3900,130,0.0017609680672914377,0.027982054050528022,0.4576923076923077,-0.10919681679117214,-0.10653166357435673,-5.8160247086171495,-6.616111541595736,-9.211522402601059,-1.3806487470078947,0.22303023464074534,-6.190410682353578,-0.7935280107054813,-0.7112394329802632,-0.7122394329802632,0.007692307692307693,10.0,fold_2019_2023_to_2024h2
ridge_country_features_only,3900,130,0.0017609680672914377,0.027982054050528022,0.4576923076923077,-0.10919681679117214,-0.10653166357435673,-5.8160247086171495,-6.616111541595736,-9.211522402601059,-1.3806487470078947,0.22303023464074534,-6.190410682353578,-0.7935280107054813,-0.7112394329802632,-0.7122394329802632,0.007692307692307693,10.0,fold_2019_2023_to_2024h2
zero_score,3900,130,0.001740966645112874,0.027747915214461027,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,fold_2019_2023_to_2024h2
