model,mean_rankic,mean_ic,rankic_t_mean,sharpe_mean,net_pnl_sum,turnover_mean
rolling_momentum_21d,0.016347497569446656,0.016870755787351154,0.9107688717095636,0.31132726143853456,0.3076479388378746,0.34401709401709396
lagged_return_reversal,0.010635293589253561,0.006721059694977251,0.4929687527899201,-1.3303090090632175,-0.5830760067984895,1.5144798344017094
ridge_wind_weather_only,0.0098627349971228,0.011046096743190736,0.5011866543019075,0.43741487715585853,0.059070902474557985,1.0725260416666667
hist_gradient_boosting_full,0.002651126350922066,0.026271797953066767,-0.0910021471853506,-0.5755434990690587,-0.4562150918249426,0.9938768696581196
rolling_mean_5d,-0.0039400920040539985,-0.018036268644323533,-0.16065183328495536,-1.0035943690470062,-0.2390611176785426,0.7122796474358974
ridge_price_only,-0.0048154625051157335,-0.014511354832051059,-0.22402761920454348,-1.7949388909453965,-0.5336295058147094,0.8130775908119657
ridge_finance_only,-0.015502470333436357,-0.00342626997165571,-0.8092343755197812,-2.309135565080965,-1.094901984693758,1.017668269230769
elasticnet_full,-0.018886195231059024,-0.026207191956136636,-0.9629941695693681,-2.1529185727176365,-1.0798994848483061,0.8684628739316239
ridge_full,-0.03767059166921614,-0.03149771656057094,-2.282650733025224,-2.754579772411105,-1.116578592562828,0.739433092948718
country_sector_dummy,-0.06457757043718064,-0.056094667885805256,-3.637133705345691,-2.2191523773552784,-0.7709138724643423,0.04336271367521368
ridge_country_features_only,-0.06457757043718064,-0.056094667885805256,-3.637133705345691,-2.2191523773552784,-0.7709138724643423,0.04336271367521368
zero_score,,,,,0.0,0.0
