model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,max_group_net_exposure,tx_cost_bps,periods_per_year,portfolio_mode,selection_buffer,horizon_days,portfolio_group
rolling_momentum_21d,27020,386,0.009733427937021016,0.069603627464127,0.49370836417468544,0.008035651344229266,0.002431819413383398,0.7255619390978021,0.23277165207510742,0.10858656116838712,0.03576886918279675,0.09617275884665744,0.37192308520366346,-0.21838719696776326,0.18158075600666132,0.16436647029237555,0.08919319022945965,,5.0,84.0,buffered,0.15,3,none
ridge_wind_weather_only,27020,386,0.0011196126427229505,0.02256437434235577,0.5066247224278312,0.01553824821464053,0.013071824080778529,2.1627733215179146,1.666514489496552,0.7774188821469157,0.03391765006600596,0.06517389162623867,0.5204177504163475,-0.2407778112626348,0.21468110625569403,0.15585967768426548,0.3047742413027387,,5.0,84.0,buffered,0.15,3,none
rolling_momentum_21d,27020,386,0.009733427937021016,0.069603627464127,0.49370836417468544,0.008035651344229266,0.002431819413383398,0.7255619390978021,0.23277165207510742,0.10858656116838712,0.024724900495770863,0.09567244453191161,0.2584328289795486,-0.25149070837554943,0.13272394751628047,0.11361680465913754,0.09900074019245002,,5.0,84.0,buffered,0.1,3,none
lagged_return_reversal,27020,386,0.0012208498661058199,0.023475139405094374,0.5090303478904515,0.017993124024294784,0.01854206218862825,1.665705286051222,1.9329263986033698,0.9016984187928984,0.01908599868640501,0.08798024189522224,0.2169350558178162,-0.3491215338848179,0.18841899396371825,0.08770470824943255,0.5218356772760917,,5.0,84.0,buffered,0.15,3,none
lagged_return_reversal,27020,386,0.0012208498661058199,0.023475139405094374,0.5090303478904515,0.017993124024294784,0.01854206218862825,1.665705286051222,1.9329263986033698,0.9016984187928984,0.013116279262293216,0.08572262607476426,0.15300836970222606,-0.34739670159325964,0.17320099756244262,0.06027242613387121,0.5851221317542561,,5.0,84.0,buffered,0.1,3,none
ridge_finance_only,27020,386,0.0011196982785556713,0.02256340225393773,0.5049222797927461,0.011677952735059888,0.011547582709146345,1.086056781598931,1.2664009371895835,0.5907683414364752,0.0005273033892487462,0.08705189739594951,0.006057345158720014,-0.3286542736363058,0.06424451319345253,0.0024230846220240007,0.32031828275351587,,5.0,84.0,buffered,0.15,3,none
zero_score,27020,386,0.0011201829523633828,0.02256900356292984,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,5.0,84.0,buffered,0.1,3,none
zero_score,27020,386,0.0011201829523633828,0.02256900356292984,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,5.0,84.0,buffered,0.15,3,none
rolling_mean_5d,27020,386,0.0011860302143162347,0.023386802445519543,0.49293116210214655,-0.012863273939626359,-0.006816162806456609,-1.1946390707660777,-0.6950474582937627,-0.32423541557627117,-0.00563417984189291,0.08554432936402337,-0.06586269228808085,-0.25908910790492506,0.025859602155111197,-0.02589039784488885,0.26813471502590674,,5.0,84.0,buffered,0.1,3,none
ridge_finance_only,27020,386,0.0011196982785556713,0.02256340225393773,0.5049222797927461,0.011677952735059888,0.011547582709146345,1.086056781598931,1.2664009371895835,0.5907683414364752,-0.006134039718749801,0.08861083431367575,-0.06922448892689304,-0.3579455217394596,0.04184834129241157,-0.028187372993302658,0.3628793486306439,,5.0,84.0,buffered,0.1,3,none
