model,n_obs,n_days,mse,mae,directional_accuracy,mean_ic,mean_rankic,ic_t_stat,rankic_t_stat,icir,annualized_return,annualized_volatility,sharpe,max_drawdown,gross_pnl,net_pnl,mean_turnover,tx_cost_bps,fold
hist_gradient_boosting_full,3840,128,0.00017080834982588107,0.008352593936179849,0.4979166666666667,0.030673771885571632,0.023137013911217884,1.4263254991007115,1.0861405162546436,1.5239871321444933,-0.003960838634500634,0.11550335368880026,-0.03429197947942091,-0.09742810726259545,0.14998814545549172,-0.0020118545445082583,1.1875,10.0,fold_2019_2022_to_2023h2
ridge_price_only,3840,128,0.00017100505476246155,0.008360983015122418,0.490625,-0.004257511475132751,0.006250618406280874,-0.18603162913814086,0.2811645670929912,0.39450805476097045,-0.03627538769392113,0.10811828498757717,-0.3355157520126146,-0.07934560683785448,0.0945744062507067,-0.01842559374929327,0.8828125,10.0,fold_2019_2022_to_2023h2
rolling_mean_5d,3840,128,0.0002807992934862016,0.011439141546266606,0.5114583333333333,0.020422104828274286,0.005120318151949237,0.9786152100961991,0.30209415977870024,0.4238748166639653,0.04638903312115294,0.13789690927394782,0.33640371902024196,-0.0778878444675189,0.11189601682344276,0.02356268349010943,0.6901041666666666,10.0,fold_2019_2022_to_2023h2
lagged_return_reversal,3840,128,0.000729999419060564,0.01736566771011932,0.4979166666666667,-0.008928198337418371,0.004323680043762284,-0.4680892560801328,0.26484112803937987,0.3716042861437834,-0.4221314026485532,0.1255320567812208,-3.3627378812429587,-0.24105186480051682,-0.02108261721831275,-0.21441595055164606,1.5104166666666665,10.0,fold_2019_2022_to_2023h2
ridge_finance_only,3840,128,0.00017105640841851501,0.00835841173144119,0.5041666666666667,-0.006105145950130742,0.003024739992262892,-0.33233779643512473,0.17779254959845667,0.24946455244441415,-0.25920333893609837,0.10700997719637945,-2.4222352506479012,-0.1403704494909076,0.005007827841981779,-0.13165883882468488,1.0677083333333335,10.0,fold_2019_2022_to_2023h2
ridge_wind_weather_only,3840,128,0.0001707801060414064,0.008355791255463315,0.49583333333333335,-0.00416208235075311,0.0013419248312237352,-0.18560899827263527,0.06424217418449363,0.0901395770924358,-0.13618451513343818,0.11333405141346306,-1.20162046123819,-0.10860638284061283,0.08632691294809482,-0.06917308705190511,1.21484375,10.0,fold_2019_2022_to_2023h2
ridge_full,3840,128,0.00017135543023729055,0.008374993325685464,0.49947916666666664,-0.025477235638574094,-0.002122816112949841,-1.1235259194358103,-0.11792816729890833,-0.16546754935600258,-0.25209610622362727,0.09326805747384573,-2.702920089166864,-0.1327850571818034,0.004617850807046436,-0.1280488158596202,1.0364583333333335,10.0,fold_2019_2022_to_2023h2
rolling_momentum_21d,3840,128,0.013347648068912272,0.08218790226680503,0.5119791666666667,0.001585727906344276,-0.0030971326402018024,0.08333918616977017,-0.1894158805088441,-0.2657734981793275,0.1860560741623659,0.132126075828683,1.4081707414334284,-0.08541414967353267,0.13550467259040805,0.09450467259040807,0.3203125,10.0,fold_2019_2022_to_2023h2
country_sector_dummy,3840,128,0.0001708879783980859,0.00836305207773481,0.49296875,-0.010241786461891795,-0.00428960927691447,-0.3530227436829613,-0.19576406833418036,-0.2746807771303142,0.13657809837295892,0.11665357580017632,1.1708007871692905,-0.0959407651750858,0.08420633568150296,0.06937300234816961,0.11588541666666667,10.0,fold_2019_2022_to_2023h2
ridge_country_features_only,3840,128,0.0001708879783980859,0.00836305207773481,0.49296875,-0.010241786461891795,-0.00428960927691447,-0.3530227436829613,-0.19576406833418036,-0.2746807771303142,0.13657809837295892,0.11665357580017632,1.1708007871692905,-0.0959407651750858,0.08420633568150296,0.06937300234816961,0.11588541666666667,10.0,fold_2019_2022_to_2023h2
elasticnet_full,3840,128,0.00017080895844553742,0.008354831670464857,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,fold_2019_2022_to_2023h2
zero_score,3840,128,0.00017080895844553742,0.008354831670464857,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,fold_2019_2022_to_2023h2
